,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
15818,2016-07-21 18:00:00,18,21,7,TLA,0.0,0.0,584.0,1.0,15.0,39.0,54.0,26.0,29.0,19.0,5.0,71.0,16.2,3.2,296.0,48.0
15820,2016-07-21 19:00:00,19,21,7,TLA,0.0,0.0,584.0,0.9,16.0,38.0,54.0,20.0,10.0,11.0,8.0,68.0,16.3,2.9,299.0,21.0
15822,2016-07-21 20:00:00,20,21,7,TLA,0.0,0.0,584.0,0.9,13.0,41.0,54.0,13.0,15.0,27.0,6.0,70.0,16.3,2.6,305.0,41.0
15824,2016-07-21 21:00:00,21,21,7,TLA,0.0,0.0,585.0,0.8,17.0,33.0,51.0,12.0,19.0,11.0,4.0,74.0,15.9,1.6,309.0,30.0
15826,2016-07-21 22:00:00,22,21,7,TLA,0.0,0.0,585.0,0.8,8.0,33.0,41.0,11.0,15.0,10.0,6.0,82.0,14.7,3.0,266.0,25.0
15828,2016-07-21 23:00:00,23,21,7,TLA,0.0,0.0,585.0,0.5,3.0,21.0,24.0,17.0,17.0,7.0,12.0,84.0,14.4,2.3,253.0,24.0
15830,2016-07-21 00:00:00,0,21,7,TLA,0.0,0.0,586.0,0.5,2.0,21.0,23.0,17.0,9.0,5.0,3.0,87.0,13.9,0.8,173.0,14.0
15832,2016-08-21 01:00:00,1,21,8,MER,0.0,0.0,585.0,1.1,10.0,52.0,62.0,3.0,29.0,11.0,3.0,82.0,16.1,1.2,325.0,40.0
15835,2016-08-21 02:00:00,2,21,8,MER,0.0,0.0,585.0,1.4,35.0,51.0,85.0,1.0,21.0,13.0,3.0,84.0,16.0,1.1,201.0,34.0
15838,2016-08-21 03:00:00,3,21,8,MER,0.0,0.0,585.0,1.1,15.0,47.0,63.0,2.0,31.0,17.0,3.0,82.0,16.1,1.6,295.0,48.0
15841,2016-08-21 04:00:00,4,21,8,MER,0.0,0.0,584.0,1.0,14.0,44.0,58.0,3.0,20.0,13.0,2.0,83.0,15.5,1.2,8.0,33.0
15844,2016-08-21 05:00:00,5,21,8,MER,0.0,0.0,585.0,1.0,32.0,38.0,70.0,1.0,15.0,19.0,2.0,87.0,14.9,1.4,4.0,34.0
15847,2016-08-21 06:00:00,6,21,8,MER,0.0,0.0,585.0,1.0,38.0,34.0,72.0,1.0,19.0,25.0,2.0,85.0,14.8,1.2,330.0,44.0
15850,2016-08-21 07:00:00,7,21,8,MER,0.0,0.0,585.0,1.4,56.0,40.0,96.0,1.0,29.0,28.0,3.0,84.0,15.1,1.6,332.0,57.0
15853,2016-08-21 08:00:00,8,21,8,MER,0.0,0.0,585.0,1.2,62.0,42.0,104.0,5.0,35.0,34.0,5.0,82.0,15.4,1.6,354.0,69.0
15856,2016-08-21 09:00:00,9,21,8,MER,0.0,0.0,586.0,1.1,70.0,47.0,117.0,10.0,66.0,24.0,8.0,77.0,16.6,1.3,279.0,90.0
15859,2016-08-21 10:00:00,10,21,8,MER,0.0,0.0,586.0,0.8,22.0,37.0,60.0,28.0,40.0,19.0,4.0,69.0,18.1,1.3,349.0,59.0
15862,2016-08-21 11:00:00,11,21,8,MER,0.0,0.0,586.0,0.7,12.0,30.0,43.0,47.0,42.0,13.0,4.0,59.0,19.9,1.1,271.0,55.0
15865,2016-08-21 12:00:00,12,21,8,MER,0.0,0.0,585.0,0.8,14.0,40.0,54.0,57.0,41.0,17.0,4.0,52.0,21.5,1.9,355.0,58.0
15868,2016-08-21 13:00:00,13,21,8,MER,0.0,0.0,585.0,0.5,5.0,25.0,30.0,78.0,39.0,12.0,4.0,44.0,23.2,2.1,44.0,51.0
15871,2016-08-21 14:00:00,14,21,8,MER,0.0,0.0,584.0,0.5,2.0,17.0,19.0,83.0,21.0,15.0,3.0,50.0,22.4,3.3,117.0,36.0
15874,2016-08-21 15:00:00,15,21,8,MER,0.0,0.0,584.0,1.0,20.0,31.0,51.0,25.0,17.0,10.0,3.0,70.0,18.4,2.5,225.0,26.0
15877,2016-08-21 16:00:00,16,21,8,MER,0.0,0.0,584.0,1.0,22.0,34.0,56.0,22.0,13.0,10.0,6.0,58.0,19.9,2.2,270.0,23.0
15882,2016-08-21 18:00:00,18,21,8,MER,0.0,0.0,583.0,0.9,18.0,40.0,57.0,18.0,24.0,18.0,6.0,56.0,20.1,3.0,294.0,42.0
15885,2016-08-21 19:00:00,19,21,8,MER,0.0,0.0,584.0,0.8,21.0,44.0,65.0,7.0,20.0,21.0,5.0,68.0,18.6,3.0,304.0,41.0
15888,2016-08-21 20:00:00,20,21,8,MER,0.0,0.0,584.0,1.0,28.0,49.0,77.0,1.0,21.0,21.0,4.0,69.0,18.5,2.1,291.0,42.0
15891,2016-08-21 21:00:00,21,21,8,MER,0.0,0.0,585.0,0.8,19.0,44.0,63.0,10.0,12.0,19.0,4.0,64.0,18.4,2.0,338.0,31.0
15894,2016-08-21 22:00:00,22,21,8,MER,0.0,0.0,585.0,0.6,7.0,35.0,41.0,18.0,19.0,11.0,5.0,64.0,17.6,3.1,202.0,30.0
15897,2016-08-21 23:00:00,23,21,8,MER,0.0,0.0,586.0,0.4,3.0,23.0,26.0,27.0,9.0,2.0,8.0,65.0,16.6,2.2,232.0,12.0
15900,2016-08-21 00:00:00,0,21,8,MER,0.0,0.0,586.0,0.3,1.0,17.0,18.0,26.0,2.0,3.0,11.0,70.0,16.2,2.3,185.0,5.0
15904,2016-09-21 01:00:00,1,21,9,TLA,0.0,0.0,584.0,0.3,2.0,20.0,21.0,13.0,6.0,9.0,7.0,68.0,14.5,2.4,329.0,15.0
15907,2016-09-21 02:00:00,2,21,9,TLA,0.0,0.0,584.0,0.3,3.0,22.0,25.0,10.0,9.0,12.0,5.0,69.0,14.3,2.0,339.0,22.0
15910,2016-09-21 03:00:00,3,21,9,TLA,0.0,0.0,584.0,0.3,2.0,18.0,19.0,12.0,11.0,13.0,6.0,70.0,14.2,2.2,337.0,24.0
15913,2016-09-21 04:00:00,4,21,9,TLA,0.0,0.0,583.0,0.2,2.0,16.0,18.0,13.0,7.0,7.0,2.0,71.0,14.1,1.9,304.0,14.0
15916,2016-09-21 05:00:00,5,21,9,TLA,0.0,0.0,583.0,0.3,15.0,22.0,36.0,10.0,6.0,9.0,2.0,71.0,14.1,1.5,339.0,15.0
15919,2016-09-21 06:00:00,6,21,9,TLA,0.0,0.0,584.0,0.7,32.0,28.0,60.0,3.0,16.0,19.0,3.0,73.0,14.1,2.0,353.0,35.0
15922,2016-09-21 07:00:00,7,21,9,TLA,0.0,0.0,584.0,1.0,62.0,31.0,94.0,1.0,19.0,29.0,4.0,74.0,14.0,2.1,310.0,48.0
15925,2016-09-21 08:00:00,8,21,9,TLA,0.0,0.0,584.0,1.2,55.0,30.0,86.0,7.0,7.0,27.0,5.0,68.0,15.0,1.9,345.0,34.0
15928,2016-09-21 09:00:00,9,21,9,TLA,0.0,0.0,584.0,0.9,36.0,19.0,55.0,15.0,12.0,21.0,4.0,61.0,16.3,1.8,329.0,32.0
15930,2016-09-21 10:00:00,10,21,9,TLA,0.0,0.0,584.0,0.6,19.0,15.0,34.0,23.0,11.0,18.0,1.0,54.0,17.2,2.3,354.0,30.0
15932,2016-09-21 11:00:00,11,21,9,TLA,0.0,0.0,584.0,0.6,17.0,14.0,31.0,29.0,6.0,16.0,1.0,48.0,18.3,2.5,7.0,22.0
15934,2016-09-21 12:00:00,12,21,9,TLA,0.0,0.0,584.0,0.6,14.0,15.0,29.0,34.0,13.0,20.0,1.0,46.0,19.0,2.9,3.0,32.0
15942,2016-09-21 15:00:00,15,21,9,TLA,0.0,0.0,582.0,0.5,16.0,16.0,31.0,36.0,6.0,23.0,3.0,40.0,21.0,4.1,329.0,29.0
15945,2016-09-21 16:00:00,16,21,9,TLA,0.0,0.0,582.0,0.4,11.0,16.0,27.0,34.0,7.0,30.0,2.0,43.0,20.9,4.8,329.0,37.0
15948,2016-09-21 17:00:00,17,21,9,TLA,0.0,0.0,582.0,0.5,14.0,16.0,30.0,23.0,7.0,26.0,5.0,49.0,19.3,5.4,349.0,33.0
15951,2016-09-21 18:00:00,18,21,9,TLA,0.0,0.0,582.0,0.6,35.0,25.0,60.0,13.0,5.0,20.0,3.0,75.0,15.3,3.0,82.0,25.0
15954,2016-09-21 19:00:00,19,21,9,TLA,0.0,0.0,582.0,0.7,19.0,32.0,51.0,4.0,12.0,10.0,1.0,80.0,14.9,1.6,193.0,23.0
15957,2016-09-21 20:00:00,20,21,9,TLA,0.0,0.0,583.0,0.9,31.0,31.0,62.0,3.0,8.0,13.0,1.0,75.0,15.4,0.4,208.0,20.0
15960,2016-09-21 21:00:00,21,21,9,TLA,0.0,0.0,583.0,0.8,30.0,30.0,60.0,9.0,6.0,20.0,1.0,63.0,15.9,1.9,8.0,27.0
15963,2016-09-21 22:00:00,22,21,9,TLA,0.0,0.0,583.0,0.4,16.0,22.0,37.0,13.0,2.0,10.0,1.0,59.0,15.5,2.5,357.0,12.0
15966,2016-09-21 23:00:00,23,21,9,TLA,0.0,0.0,584.0,0.3,6.0,19.0,25.0,14.0,10.0,10.0,1.0,60.0,15.0,3.0,345.0,19.0
15969,2016-09-21 00:00:00,0,21,9,TLA,0.0,0.0,584.0,0.2,1.0,11.0,12.0,24.0,13.0,9.0,3.0,59.0,14.6,3.8,343.0,22.0
15972,2016-10-21 01:00:00,1,21,10,TLA,0.0,0.0,584.0,0.3,2.0,12.0,15.0,20.0,11.0,14.0,2.0,66.0,14.4,4.0,343.0,24.0
15975,2016-10-21 02:00:00,2,21,10,TLA,0.0,0.0,583.0,0.3,2.0,16.0,18.0,17.0,11.0,11.0,3.0,67.0,14.2,3.1,336.0,22.0
15978,2016-10-21 03:00:00,3,21,10,TLA,0.0,0.0,583.0,0.3,2.0,15.0,17.0,17.0,12.0,10.0,3.0,68.0,13.8,3.8,333.0,22.0
15981,2016-10-21 04:00:00,4,21,10,TLA,0.0,0.0,583.0,0.3,3.0,22.0,25.0,10.0,6.0,11.0,3.0,70.0,13.2,3.7,333.0,17.0
15984,2016-10-21 05:00:00,5,21,10,TLA,0.0,0.0,583.0,0.3,5.0,24.0,29.0,11.0,4.0,8.0,2.0,70.0,12.8,3.1,323.0,11.0
15987,2016-10-21 06:00:00,6,21,10,TLA,0.0,0.0,584.0,0.5,17.0,29.0,45.0,9.0,8.0,11.0,2.0,70.0,12.9,2.2,336.0,19.0
15990,2016-10-21 07:00:00,7,21,10,TLA,0.0,0.0,584.0,0.9,24.0,31.0,56.0,8.0,12.0,18.0,2.0,74.0,12.7,2.3,359.0,31.0
15993,2016-10-21 08:00:00,8,21,10,TLA,0.0,0.0,584.0,1.1,42.0,36.0,77.0,5.0,17.0,18.0,2.0,81.0,12.3,2.4,351.0,35.0
15996,2016-10-21 09:00:00,9,21,10,TLA,0.0,0.0,584.0,1.0,30.0,32.0,63.0,10.0,23.0,21.0,3.0,73.0,13.2,2.4,339.0,43.0
15999,2016-10-21 10:00:00,10,21,10,TLA,0.0,0.0,584.0,1.0,29.0,29.0,57.0,11.0,11.0,22.0,3.0,68.0,13.9,2.2,311.0,34.0
16002,2016-10-21 11:00:00,11,21,10,TLA,0.0,0.0,585.0,0.9,32.0,31.0,63.0,10.0,12.0,22.0,2.0,71.0,13.5,2.5,337.0,34.0
16005,2016-10-21 12:00:00,12,21,10,TLA,0.0,0.0,584.0,0.9,36.0,28.0,65.0,14.0,16.0,23.0,3.0,69.0,14.1,1.8,330.0,39.0
16008,2016-10-21 13:00:00,13,21,10,TLA,0.0,0.0,584.0,0.8,27.0,23.0,52.0,24.0,18.0,27.0,4.0,57.0,16.1,2.3,338.0,44.0
16011,2016-10-21 14:00:00,14,21,10,TLA,0.0,0.0,583.0,0.8,24.0,25.0,50.0,25.0,10.0,26.0,4.0,52.0,17.0,3.1,347.0,36.0
16014,2016-10-21 15:00:00,15,21,10,TLA,0.0,0.0,582.0,0.8,21.0,20.0,42.0,28.0,7.0,21.0,2.0,49.0,17.6,3.7,351.0,29.0
16017,2016-10-21 16:00:00,16,21,10,TLA,0.0,0.0,582.0,0.7,20.0,26.0,46.0,23.0,10.0,28.0,5.0,54.0,17.1,3.8,337.0,38.0
16020,2016-10-21 17:00:00,17,21,10,TLA,0.0,0.0,582.0,0.7,15.0,25.0,40.0,21.0,9.0,27.0,5.0,54.0,17.1,3.4,332.0,36.0
16023,2016-10-21 18:00:00,18,21,10,TLA,0.0,0.0,583.0,0.7,16.0,29.0,46.0,16.0,7.0,34.0,3.0,54.0,16.9,4.6,346.0,41.0
16026,2016-10-21 19:00:00,19,21,10,TLA,0.0,0.0,583.0,0.7,19.0,30.0,49.0,10.0,12.0,31.0,3.0,63.0,15.5,4.2,337.0,42.0
16029,2016-10-21 20:00:00,20,21,10,TLA,0.0,0.0,584.0,0.7,17.0,31.0,48.0,8.0,14.0,23.0,4.0,70.0,14.2,3.9,340.0,37.0
16032,2016-10-21 21:00:00,21,21,10,TLA,0.0,0.0,584.0,0.6,11.0,26.0,39.0,11.0,10.0,16.0,3.0,70.0,13.6,3.2,333.0,26.0
16035,2016-10-21 22:00:00,22,21,10,TLA,0.0,0.0,585.0,0.6,12.0,29.0,41.0,10.0,5.0,15.0,2.0,69.0,13.5,2.7,330.0,20.0
16038,2016-10-21 23:00:00,23,21,10,TLA,0.0,0.0,585.0,0.5,6.0,27.0,32.0,12.0,10.0,13.0,3.0,70.0,13.3,2.5,326.0,23.0
16041,2016-10-21 00:00:00,0,21,10,TLA,0.0,0.0,585.0,0.4,4.0,25.0,29.0,15.0,11.0,13.0,3.0,71.0,13.0,2.7,336.0,23.0
16043,2016-11-21 01:00:00,1,21,11,MER,0.0,0.0,587.0,0.4,9.0,34.0,43.0,3.0,17.0,12.0,4.0,77.0,10.6,2.5,291.0,28.0
16044,2016-11-21 01:00:00,1,21,11,TLA,0.0,0.0,585.0,0.7,18.0,31.0,49.0,3.0,25.0,12.0,3.0,76.0,9.4,1.5,326.0,37.0
16046,2016-11-21 02:00:00,2,21,11,MER,0.0,0.0,587.0,0.4,4.0,25.0,29.0,7.0,17.0,11.0,5.0,79.0,10.2,2.5,301.0,28.0
16047,2016-11-21 02:00:00,2,21,11,TLA,0.0,0.0,584.0,0.6,25.0,28.0,52.0,2.0,19.0,15.0,4.0,78.0,8.9,1.6,332.0,34.0
16049,2016-11-21 03:00:00,3,21,11,MER,0.0,0.0,587.0,0.5,20.0,31.0,51.0,1.0,4.0,11.0,6.0,81.0,9.8,1.8,307.0,15.0
16050,2016-11-21 03:00:00,3,21,11,TLA,0.0,0.0,584.0,0.6,22.0,24.0,46.0,2.0,14.0,17.0,3.0,80.0,8.4,1.5,334.0,31.0
16052,2016-11-21 04:00:00,4,21,11,MER,0.0,0.0,586.0,0.5,38.0,31.0,69.0,1.0,23.0,16.0,6.0,84.0,9.1,1.2,336.0,39.0
16053,2016-11-21 04:00:00,4,21,11,TLA,0.0,0.0,584.0,0.5,29.0,24.0,53.0,2.0,11.0,17.0,4.0,81.0,7.9,1.7,300.0,28.0
16055,2016-11-21 05:00:00,5,21,11,MER,0.0,0.0,586.0,0.6,36.0,28.0,64.0,1.0,16.0,14.0,4.0,85.0,8.7,0.9,109.0,30.0
16056,2016-11-21 05:00:00,5,21,11,TLA,0.0,0.0,584.0,0.5,15.0,19.0,34.0,2.0,9.0,7.0,1.0,81.0,7.5,1.1,303.0,16.0
16058,2016-11-21 06:00:00,6,21,11,MER,0.0,0.0,587.0,0.8,52.0,28.0,80.0,1.0,19.0,15.0,4.0,89.0,7.9,0.7,53.0,35.0
16059,2016-11-21 06:00:00,6,21,11,TLA,0.0,0.0,584.0,0.6,26.0,19.0,45.0,2.0,7.0,10.0,2.0,81.0,7.0,1.0,267.0,17.0
16061,2016-11-21 07:00:00,7,21,11,MER,0.0,0.0,587.0,1.3,109.0,32.0,141.0,1.0,28.0,22.0,6.0,89.0,7.7,0.8,74.0,50.0
16062,2016-11-21 07:00:00,7,21,11,TLA,0.0,0.0,584.0,0.9,56.0,18.0,75.0,2.0,21.0,10.0,2.0,81.0,6.5,0.9,256.0,31.0
16064,2016-11-21 08:00:00,8,21,11,MER,0.0,0.0,587.0,1.6,111.0,35.0,146.0,2.0,20.0,18.0,7.0,87.0,8.0,1.1,82.0,38.0
16065,2016-11-21 08:00:00,8,21,11,TLA,0.0,0.0,584.0,1.1,71.0,17.0,89.0,3.0,3.0,15.0,2.0,79.0,7.1,1.0,251.0,18.0
16067,2016-11-21 09:00:00,9,21,11,MER,0.0,0.0,587.0,1.4,102.0,44.0,146.0,6.0,24.0,16.0,9.0,82.0,9.3,0.8,193.0,40.0
16068,2016-11-21 09:00:00,9,21,11,TLA,0.0,0.0,585.0,1.5,107.0,31.0,137.0,5.0,17.0,28.0,5.0,70.0,9.9,0.4,267.0,45.0
16070,2016-11-21 10:00:00,10,21,11,MER,0.0,0.0,587.0,1.4,85.0,52.0,137.0,11.0,41.0,24.0,9.0,72.0,11.5,1.3,115.0,65.0
16071,2016-11-21 10:00:00,10,21,11,TLA,0.0,0.0,585.0,1.1,72.0,39.0,111.0,11.0,32.0,33.0,7.0,59.0,12.4,0.1,355.0,65.0
16073,2016-11-21 11:00:00,11,21,11,MER,0.0,0.0,587.0,1.3,63.0,61.0,124.0,20.0,47.0,24.0,9.0,64.0,13.3,1.3,55.0,71.0
16074,2016-11-21 11:00:00,11,21,11,TLA,0.0,0.0,585.0,1.0,77.0,46.0,123.0,15.0,31.0,36.0,7.0,51.0,14.2,0.2,322.0,67.0
16076,2016-11-21 12:00:00,12,21,11,MER,0.0,0.0,586.0,1.2,36.0,59.0,94.0,34.0,48.0,22.0,7.0,55.0,15.6,1.6,13.0,71.0
16077,2016-11-21 12:00:00,12,21,11,TLA,0.0,0.0,584.0,1.0,45.0,38.0,83.0,24.0,27.0,32.0,6.0,45.0,15.5,1.5,360.0,59.0
16079,2016-11-21 13:00:00,13,21,11,MER,0.0,0.0,586.0,1.0,24.0,52.0,76.0,48.0,44.0,27.0,6.0,45.0,17.3,1.7,352.0,71.0
16080,2016-11-21 13:00:00,13,21,11,TLA,0.0,0.0,583.0,0.9,29.0,37.0,66.0,34.0,30.0,35.0,5.0,39.0,17.6,1.7,353.0,65.0
16082,2016-11-21 14:00:00,14,21,11,MER,0.0,0.0,585.0,0.7,14.0,40.0,54.0,58.0,33.0,24.0,5.0,35.0,19.2,2.1,11.0,57.0
16083,2016-11-21 14:00:00,14,21,11,TLA,0.0,0.0,582.0,0.7,14.0,27.0,41.0,48.0,25.0,27.0,6.0,33.0,18.8,2.7,346.0,52.0
16085,2016-11-21 15:00:00,15,21,11,MER,0.0,0.0,584.0,0.4,5.0,20.0,25.0,68.0,19.0,27.0,6.0,28.0,20.1,1.8,326.0,47.0
16086,2016-11-21 15:00:00,15,21,11,TLA,0.0,0.0,582.0,0.6,12.0,21.0,34.0,52.0,19.0,16.0,5.0,26.0,19.8,2.7,4.0,35.0
16088,2016-11-21 16:00:00,16,21,11,MER,0.0,0.0,583.0,0.6,8.0,26.0,34.0,65.0,20.0,26.0,6.0,26.0,20.8,2.0,291.0,47.0
16089,2016-11-21 16:00:00,16,21,11,TLA,0.0,0.0,582.0,0.7,11.0,17.0,28.0,53.0,20.0,13.0,4.0,22.0,20.5,2.1,7.0,33.0
16091,2016-11-21 17:00:00,17,21,11,MER,0.0,0.0,583.0,0.4,5.0,24.0,30.0,63.0,26.0,18.0,6.0,27.0,20.4,2.0,3.0,44.0
16092,2016-11-21 17:00:00,17,21,11,TLA,0.0,0.0,582.0,0.8,13.0,24.0,37.0,46.0,14.0,15.0,19.0,21.0,20.2,2.9,359.0,29.0
16094,2016-11-21 18:00:00,18,21,11,MER,0.0,0.0,584.0,0.6,16.0,41.0,57.0,36.0,10.0,17.0,10.0,28.0,19.7,2.4,345.0,27.0
16095,2016-11-21 18:00:00,18,21,11,TLA,0.0,0.0,582.0,0.6,7.0,29.0,35.0,38.0,21.0,20.0,15.0,24.0,19.1,3.1,322.0,42.0
16097,2016-11-21 19:00:00,19,21,11,MER,0.0,0.0,584.0,1.0,35.0,53.0,88.0,10.0,17.0,24.0,9.0,28.0,18.4,2.6,341.0,41.0
16098,2016-11-21 19:00:00,19,21,11,TLA,0.0,0.0,582.0,0.8,15.0,47.0,62.0,13.0,20.0,28.0,4.0,28.0,17.6,3.0,322.0,49.0
16100,2016-11-21 20:00:00,20,21,11,MER,0.0,0.0,584.0,0.7,12.0,43.0,55.0,11.0,13.0,17.0,4.0,41.0,16.9,2.3,2.0,30.0
16101,2016-11-21 20:00:00,20,21,11,TLA,0.0,0.0,582.0,0.9,21.0,46.0,67.0,8.0,36.0,37.0,3.0,41.0,16.0,2.5,320.0,72.0
16103,2016-11-21 21:00:00,21,21,11,MER,0.0,0.0,585.0,0.9,27.0,46.0,73.0,5.0,15.0,26.0,5.0,52.0,15.9,2.0,316.0,41.0
16104,2016-11-21 21:00:00,21,21,11,TLA,0.0,0.0,583.0,0.9,19.0,41.0,60.0,6.0,15.0,22.0,7.0,49.0,14.5,2.1,291.0,38.0
16106,2016-11-21 22:00:00,22,21,11,MER,0.0,0.0,585.0,0.7,13.0,41.0,54.0,5.0,18.0,22.0,11.0,54.0,14.9,3.0,298.0,41.0
16107,2016-11-21 22:00:00,22,21,11,TLA,0.0,0.0,583.0,0.8,20.0,38.0,57.0,5.0,17.0,22.0,7.0,58.0,13.6,2.2,302.0,39.0
16109,2016-11-21 23:00:00,23,21,11,MER,0.0,0.0,585.0,0.7,10.0,37.0,48.0,3.0,19.0,22.0,9.0,62.0,14.1,2.5,295.0,40.0
16110,2016-11-21 23:00:00,23,21,11,TLA,0.0,0.0,583.0,0.7,12.0,32.0,44.0,6.0,16.0,16.0,8.0,63.0,12.7,2.1,307.0,32.0
16112,2016-11-21 00:00:00,0,21,11,MER,0.0,0.0,585.0,0.6,13.0,36.0,49.0,2.0,13.0,16.0,8.0,67.0,13.4,1.8,301.0,29.0
16113,2016-11-21 00:00:00,0,21,11,TLA,0.0,0.0,583.0,0.6,14.0,35.0,49.0,6.0,17.0,13.0,13.0,65.0,11.9,1.3,322.0,31.0
16115,2016-12-21 01:00:00,1,21,12,MER,0.0,0.0,588.0,0.3,14.0,27.0,41.0,1.0,18.0,14.0,22.0,78.0,12.4,3.6,34.0,32.0
16116,2016-12-21 01:00:00,1,21,12,TLA,0.0,0.0,586.0,0.5,6.0,19.0,24.0,7.0,13.0,10.0,16.0,76.0,11.2,3.0,314.0,22.0
16118,2016-12-21 02:00:00,2,21,12,MER,0.0,0.0,588.0,0.3,17.0,26.0,43.0,1.0,20.0,14.0,17.0,80.0,11.9,3.4,32.0,34.0
16119,2016-12-21 02:00:00,2,21,12,TLA,0.0,0.0,586.0,0.4,3.0,16.0,19.0,9.0,13.0,7.0,8.0,77.0,10.8,2.8,323.0,20.0
16121,2016-12-21 03:00:00,3,21,12,MER,0.0,0.0,588.0,0.3,16.0,26.0,42.0,1.0,23.0,16.0,17.0,80.0,11.5,4.3,34.0,39.0
16122,2016-12-21 03:00:00,3,21,12,TLA,0.0,0.0,586.0,0.3,3.0,14.0,17.0,10.0,12.0,5.0,7.0,77.0,10.5,3.0,323.0,17.0
16124,2016-12-21 04:00:00,4,21,12,MER,0.0,0.0,588.0,0.3,11.0,27.0,38.0,2.0,20.0,11.0,31.0,80.0,11.0,2.8,39.0,31.0
16125,2016-12-21 04:00:00,4,21,12,TLA,0.0,0.0,586.0,0.5,28.0,26.0,53.0,2.0,18.0,16.0,16.0,78.0,10.0,1.3,321.0,34.0
16127,2016-12-21 05:00:00,5,21,12,MER,0.0,0.0,588.0,0.4,40.0,30.0,70.0,2.0,16.0,15.0,53.0,81.0,10.6,2.4,31.0,30.0
16128,2016-12-21 05:00:00,5,21,12,TLA,0.0,0.0,586.0,0.3,6.0,21.0,27.0,4.0,20.0,9.0,12.0,79.0,9.6,1.6,318.0,29.0
16130,2016-12-21 06:00:00,6,21,12,MER,0.0,0.0,588.0,0.8,54.0,28.0,83.0,1.0,35.0,20.0,26.0,82.0,10.5,2.1,30.0,55.0
16131,2016-12-21 06:00:00,6,21,12,TLA,0.0,0.0,586.0,0.6,25.0,25.0,50.0,3.0,11.0,11.0,11.0,77.0,9.3,1.3,308.0,22.0
16133,2016-12-21 07:00:00,7,21,12,MER,0.0,0.0,588.0,1.0,85.0,34.0,119.0,1.0,17.0,24.0,26.0,81.0,10.2,1.6,55.0,40.0
16134,2016-12-21 07:00:00,7,21,12,TLA,0.0,0.0,586.0,1.4,104.0,27.0,130.0,2.0,27.0,23.0,10.0,76.0,9.0,0.2,6.0,51.0
16136,2016-12-21 08:00:00,8,21,12,MER,0.0,0.0,588.0,1.2,108.0,37.0,145.0,2.0,22.0,23.0,20.0,80.0,10.0,1.6,25.0,45.0
16137,2016-12-21 08:00:00,8,21,12,TLA,0.0,0.0,586.0,1.7,152.0,28.0,180.0,2.0,23.0,31.0,8.0,75.0,9.5,0.6,164.0,55.0
16139,2016-12-21 09:00:00,9,21,12,MER,0.0,0.0,589.0,1.1,101.0,43.0,144.0,5.0,24.0,24.0,15.0,78.0,10.2,1.7,66.0,49.0
16140,2016-12-21 09:00:00,9,21,12,TLA,0.0,0.0,586.0,2.2,165.0,40.0,206.0,4.0,28.0,41.0,11.0,63.0,11.9,0.4,16.0,70.0
16142,2016-12-21 10:00:00,10,21,12,MER,0.0,0.0,589.0,1.2,84.0,39.0,123.0,8.0,28.0,27.0,13.0,68.0,12.4,1.3,1.0,54.0
16144,2016-12-21 11:00:00,11,21,12,MER,0.0,0.0,588.0,1.1,48.0,43.0,92.0,17.0,27.0,23.0,9.0,57.0,14.4,1.7,16.0,50.0
16146,2016-12-21 12:00:00,12,21,12,MER,0.0,0.0,588.0,0.9,33.0,44.0,77.0,30.0,39.0,32.0,6.0,48.0,16.1,2.0,24.0,71.0
16148,2016-12-21 13:00:00,13,21,12,MER,0.0,0.0,587.0,0.9,18.0,43.0,61.0,45.0,32.0,31.0,6.0,40.0,17.6,1.9,27.0,63.0
16150,2016-12-21 14:00:00,14,21,12,MER,0.0,0.0,587.0,0.9,21.0,45.0,65.0,51.0,23.0,29.0,5.0,34.0,19.4,1.7,324.0,53.0
16152,2016-12-21 15:00:00,15,21,12,MER,0.0,0.0,586.0,0.8,13.0,46.0,60.0,63.0,32.0,29.0,4.0,31.0,20.6,1.8,332.0,61.0
16154,2016-12-21 16:00:00,16,21,12,MER,0.0,0.0,585.0,0.8,11.0,41.0,51.0,68.0,36.0,23.0,4.0,27.0,21.2,1.4,269.0,60.0
16156,2016-12-21 17:00:00,17,21,12,MER,0.0,0.0,585.0,0.6,5.0,35.0,40.0,69.0,20.0,27.0,3.0,25.0,21.7,1.4,106.0,47.0
16158,2016-12-21 18:00:00,18,21,12,MER,0.0,0.0,585.0,0.9,7.0,55.0,61.0,54.0,22.0,27.0,3.0,25.0,21.7,1.3,160.0,50.0
16160,2016-12-21 19:00:00,19,21,12,MER,0.0,0.0,586.0,0.9,5.0,66.0,71.0,25.0,32.0,35.0,4.0,35.0,20.2,2.8,77.0,67.0
16162,2016-12-21 20:00:00,20,21,12,MER,0.0,0.0,587.0,0.7,15.0,47.0,62.0,10.0,11.0,42.0,3.0,41.0,18.7,2.9,42.0,53.0
16164,2016-12-21 21:00:00,21,21,12,MER,0.0,0.0,587.0,0.8,29.0,34.0,64.0,3.0,14.0,35.0,6.0,47.0,17.0,2.8,325.0,48.0
16166,2016-12-21 22:00:00,22,21,12,MER,0.0,0.0,587.0,0.8,35.0,37.0,72.0,1.0,5.0,34.0,14.0,52.0,15.9,3.8,300.0,38.0
