,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
21320,2017-03-26,8,26,3,MER,0.564,0.129,586.0,1.3,45.0,32.0,77.0,4.0,35.0,23.0,2.0,76.0,13.0,1.3,167.0,58.0
21323,2017-03-26,9,26,3,MER,1.689,0.682,586.0,1.2,29.0,36.0,65.0,16.0,26.0,16.0,2.0,66.0,14.9,0.7,183.0,42.0
21326,2017-03-26,10,26,3,MER,3.056,1.849,587.0,1.1,22.0,38.0,61.0,34.0,35.0,21.0,2.0,55.0,17.0,1.6,103.0,56.0
21329,2017-03-26,11,26,3,MER,4.338,3.31,586.0,0.7,7.0,23.0,30.0,56.0,28.0,18.0,2.0,43.0,19.6,1.7,117.0,46.0
21332,2017-03-26,12,26,3,MER,5.3,4.529,586.0,0.6,7.0,20.0,27.0,63.0,10.0,14.0,2.0,33.0,21.9,1.9,17.0,23.0
21335,2017-03-26,13,26,3,MER,5.685,5.002,585.0,0.5,3.0,18.0,21.0,72.0,54.0,13.0,3.0,27.0,23.6,1.9,41.0,67.0
21338,2017-03-26,14,26,3,MER,4.677,3.897,585.0,0.5,2.0,14.0,16.0,79.0,54.0,12.0,3.0,23.0,25.0,2.1,128.0,66.0
21341,2017-03-26,15,26,3,MER,4.229,3.138,584.0,0.5,2.0,17.0,19.0,92.0,15.0,13.0,3.0,22.0,25.6,2.5,139.0,29.0
21344,2017-03-26,16,26,3,MER,1.902,1.238,583.0,0.6,5.0,19.0,24.0,67.0,25.0,26.0,2.0,23.0,25.4,4.0,287.0,51.0
21347,2017-03-26,17,26,3,MER,0.168,0.018000000000000002,584.0,0.6,8.0,19.0,27.0,31.0,8.0,32.0,2.0,52.0,17.9,5.7,308.0,40.0
21350,2017-03-26,18,26,3,MER,0.366,0.063,585.0,0.5,3.0,24.0,27.0,36.0,27.0,12.0,2.0,53.0,17.4,3.7,86.0,39.0
21353,2017-03-26,19,26,3,MER,0.18,0.0,585.0,0.6,1.0,24.0,25.0,35.0,32.0,14.0,2.0,58.0,16.8,2.5,143.0,46.0
21356,2017-03-26,20,26,3,MER,0.0,0.0,586.0,0.7,2.0,32.0,34.0,27.0,13.0,12.0,2.0,60.0,16.2,1.7,179.0,25.0
21359,2017-03-26,21,26,3,MER,0.0,0.0,586.0,0.8,4.0,38.0,42.0,22.0,16.0,12.0,2.0,55.0,16.9,1.3,203.0,28.0
21362,2017-03-26,22,26,3,MER,0.0,0.0,587.0,0.9,6.0,45.0,51.0,14.0,18.0,19.0,2.0,52.0,17.3,2.6,350.0,37.0
21365,2017-03-26,23,26,3,MER,0.0,0.0,587.0,0.5,3.0,28.0,31.0,19.0,13.0,19.0,15.0,53.0,16.7,2.8,1.0,32.0
21368,2017-03-26,0,26,3,MER,0.0,0.0,587.0,0.4,1.0,25.0,27.0,20.0,16.0,14.0,4.0,59.0,15.6,1.6,28.0,30.0
21371,2017-04-26,1,26,4,MER,0.0,0.0,584.0,0.4,0.0,14.0,14.0,43.0,26.0,19.0,2.0,24.0,18.9,2.1,191.0,44.0
21372,2017-04-26,1,26,4,TLA,0.0,0.0,581.0,0.1,0.0,10.0,10.0,50.0,19.0,16.0,1.0,19.0,18.5,1.3,180.0,35.0
21374,2017-04-26,2,26,4,MER,0.0,0.0,584.0,0.3,0.0,13.0,13.0,39.0,24.0,17.0,2.0,23.0,18.6,1.1,38.0,41.0
21375,2017-04-26,2,26,4,TLA,0.0,0.0,580.0,0.0,0.0,6.0,6.0,52.0,9.0,12.0,1.0,15.0,18.6,1.3,224.0,21.0
21377,2017-04-26,3,26,4,MER,0.0,0.0,583.0,0.5,1.0,32.0,33.0,23.0,15.0,17.0,2.0,25.0,18.1,1.1,100.0,32.0
21378,2017-04-26,3,26,4,TLA,0.0,0.0,580.0,0.1,5.0,19.0,22.0,39.0,14.0,13.0,2.0,18.0,17.9,0.1,73.0,27.0
21380,2017-04-26,4,26,4,MER,0.0,0.0,583.0,0.6,4.0,39.0,43.0,17.0,21.0,15.0,2.0,26.0,17.4,0.8,322.0,37.0
21381,2017-04-26,4,26,4,TLA,0.0,0.0,580.0,0.0,0.0,11.0,11.0,46.0,17.0,10.0,1.0,20.0,17.4,1.0,257.0,27.0
21383,2017-04-26,5,26,4,MER,0.0,0.0,583.0,0.9,18.0,40.0,59.0,14.0,18.0,16.0,3.0,26.0,17.1,0.8,259.0,34.0
21384,2017-04-26,5,26,4,TLA,0.0,0.0,580.0,0.2,1.0,20.0,21.0,37.0,15.0,11.0,1.0,22.0,16.9,1.6,169.0,26.0
21386,2017-04-26,6,26,4,MER,0.002,0.0,583.0,1.5,64.0,51.0,115.0,6.0,32.0,23.0,5.0,26.0,17.0,1.6,240.0,55.0
21387,2017-04-26,6,26,4,TLA,0.0,0.0,580.0,0.6,30.0,52.0,83.0,11.0,24.0,27.0,2.0,25.0,16.1,1.0,192.0,51.0
21389,2017-04-26,7,26,4,MER,0.141,0.019,583.0,1.4,65.0,50.0,115.0,1.0,33.0,33.0,3.0,28.0,16.0,1.7,115.0,67.0
21390,2017-04-26,7,26,4,TLA,0.159,0.025,580.0,1.4,101.0,69.0,170.0,3.0,33.0,45.0,6.0,26.0,15.7,1.0,350.0,78.0
21392,2017-04-26,8,26,4,MER,0.774,0.204,584.0,1.8,80.0,56.0,136.0,6.0,30.0,37.0,4.0,27.0,17.4,1.7,171.0,67.0
21393,2017-04-26,8,26,4,TLA,0.95,0.225,581.0,1.3,89.0,63.0,152.0,8.0,42.0,64.0,16.0,25.0,17.1,0.8,329.0,106.0
21396,2017-04-26,9,26,4,TLA,1.9369999999999998,0.8759999999999999,581.0,0.9,43.0,57.0,101.0,22.0,36.0,42.0,3.0,22.0,18.9,1.3,123.0,78.0
21399,2017-04-26,10,26,4,TLA,2.895,1.8630000000000002,581.0,1.0,40.0,62.0,102.0,31.0,48.0,57.0,5.0,20.0,20.3,2.1,96.0,105.0
21402,2017-04-26,11,26,4,TLA,4.123,3.27,581.0,0.8,25.0,48.0,74.0,50.0,35.0,44.0,3.0,17.0,22.4,1.0,53.0,79.0
21404,2017-04-26,12,26,4,MER,5.156000000000001,4.213,583.0,0.6,9.0,23.0,31.0,64.0,15.0,25.0,2.0,11.0,24.8,2.8,186.0,41.0
21405,2017-04-26,12,26,4,TLA,4.8069999999999995,4.2219999999999995,580.0,0.5,11.0,40.0,51.0,72.0,32.0,32.0,3.0,14.0,23.9,0.6,325.0,64.0
21407,2017-04-26,13,26,4,MER,5.104,4.208,583.0,0.7,11.0,26.0,37.0,70.0,19.0,30.0,2.0,11.0,26.3,2.7,212.0,49.0
21408,2017-04-26,13,26,4,TLA,4.917,4.337,580.0,0.4,8.0,35.0,43.0,90.0,31.0,29.0,2.0,13.0,25.1,1.1,292.0,60.0
21410,2017-04-26,14,26,4,MER,4.857,3.807,582.0,0.7,5.0,26.0,32.0,90.0,28.0,28.0,2.0,10.0,27.0,2.5,267.0,55.0
21411,2017-04-26,14,26,4,TLA,5.119,4.365,580.0,0.3,8.0,20.0,28.0,91.0,23.0,24.0,2.0,11.0,26.2,0.4,223.0,47.0
21413,2017-04-26,15,26,4,MER,4.194,2.923,582.0,0.6,4.0,22.0,27.0,91.0,23.0,30.0,2.0,9.0,27.9,2.4,4.0,53.0
21414,2017-04-26,15,26,4,TLA,4.571000000000001,3.5789999999999997,579.0,0.2,5.0,15.0,20.0,85.0,17.0,24.0,2.0,9.0,27.1,1.6,132.0,41.0
21416,2017-04-26,16,26,4,MER,3.173,1.79,581.0,0.6,4.0,27.0,31.0,92.0,21.0,23.0,2.0,8.0,28.2,2.6,240.0,44.0
21417,2017-04-26,16,26,4,TLA,3.6439999999999997,2.424,578.0,0.2,5.0,15.0,20.0,75.0,15.0,19.0,2.0,8.0,28.3,1.0,351.0,34.0
21419,2017-04-26,17,26,4,MER,2.142,0.9,581.0,0.6,5.0,25.0,30.0,82.0,17.0,22.0,2.0,7.0,28.7,2.8,263.0,40.0
21420,2017-04-26,17,26,4,TLA,2.359,1.1340000000000001,578.0,0.3,13.0,23.0,36.0,68.0,14.0,30.0,2.0,8.0,28.4,3.0,4.0,44.0
21422,2017-04-26,18,26,4,MER,0.986,0.23600000000000002,581.0,0.5,1.0,18.0,20.0,67.0,19.0,41.0,2.0,14.0,27.6,3.1,120.0,60.0
21423,2017-04-26,18,26,4,TLA,1.214,0.371,578.0,0.4,14.0,27.0,41.0,57.0,16.0,28.0,2.0,9.0,27.7,3.2,350.0,43.0
21425,2017-04-26,19,26,4,MER,0.267,0.0,582.0,0.6,1.0,23.0,25.0,48.0,24.0,41.0,2.0,19.0,25.5,3.3,150.0,65.0
21426,2017-04-26,19,26,4,TLA,0.326,0.044000000000000004,579.0,0.4,6.0,35.0,41.0,48.0,17.0,34.0,5.0,10.0,26.3,4.2,346.0,51.0
21428,2017-04-26,20,26,4,MER,0.0,0.0,582.0,0.6,1.0,28.0,28.0,43.0,27.0,34.0,2.0,19.0,23.9,3.0,128.0,61.0
21429,2017-04-26,20,26,4,TLA,0.0,0.0,580.0,0.5,15.0,47.0,62.0,37.0,17.0,38.0,3.0,12.0,24.8,2.7,5.0,55.0
21431,2017-04-26,21,26,4,MER,0.0,0.0,583.0,0.7,1.0,35.0,36.0,35.0,22.0,31.0,2.0,20.0,22.9,2.1,137.0,53.0
21432,2017-04-26,21,26,4,TLA,0.0,0.0,580.0,0.8,31.0,53.0,83.0,26.0,33.0,48.0,4.0,20.0,22.9,0.7,6.0,80.0
21434,2017-04-26,22,26,4,MER,0.0,0.0,583.0,1.2,11.0,63.0,74.0,10.0,34.0,36.0,2.0,22.0,21.9,1.1,56.0,71.0
21435,2017-04-26,22,26,4,TLA,0.0,0.0,581.0,0.5,5.0,39.0,44.0,31.0,32.0,28.0,2.0,23.0,21.4,0.9,219.0,59.0
21437,2017-04-26,23,26,4,MER,0.0,0.0,584.0,1.4,35.0,63.0,98.0,8.0,39.0,43.0,4.0,25.0,21.0,1.6,340.0,82.0
21438,2017-04-26,23,26,4,TLA,0.0,0.0,581.0,0.5,3.0,37.0,39.0,31.0,26.0,25.0,2.0,26.0,19.9,1.1,306.0,51.0
21440,2017-04-26,0,26,4,MER,0.0,0.0,584.0,0.8,6.0,49.0,54.0,14.0,37.0,57.0,3.0,26.0,19.7,1.5,349.0,93.0
21441,2017-04-26,0,26,4,TLA,0.0,0.0,581.0,0.5,2.0,44.0,46.0,18.0,30.0,32.0,2.0,28.0,18.8,1.4,268.0,62.0
21537,2017-06-26,1,26,6,MER,0.0,0.0,588.0,0.5,2.0,20.0,22.0,5.0,7.0,3.0,1.0,87.0,15.8,1.3,168.0,10.0
21538,2017-06-26,1,26,6,TLA,0.0,0.0,585.0,0.4,2.0,18.0,20.0,6.0,13.0,3.0,2.0,79.0,15.4,0.8,38.0,15.0
21540,2017-06-26,2,26,6,MER,0.0,0.0,588.0,0.5,3.0,18.0,20.0,6.0,6.0,1.0,1.0,85.0,15.4,1.3,232.0,7.0
21541,2017-06-26,2,26,6,TLA,0.0,0.0,584.0,0.5,4.0,20.0,24.0,4.0,7.0,4.0,1.0,82.0,15.0,0.9,97.0,12.0
21543,2017-06-26,3,26,6,MER,0.0,0.0,587.0,0.4,3.0,16.0,19.0,7.0,9.0,1.0,1.0,83.0,15.5,0.8,279.0,10.0
21544,2017-06-26,3,26,6,TLA,0.0,0.0,584.0,0.4,5.0,21.0,26.0,3.0,5.0,1.0,1.0,83.0,14.8,0.6,13.0,6.0
21546,2017-06-26,4,26,6,MER,0.0,0.0,587.0,0.5,3.0,17.0,20.0,6.0,8.0,3.0,1.0,85.0,15.3,1.1,350.0,11.0
21547,2017-06-26,4,26,6,TLA,0.0,0.0,584.0,0.4,11.0,21.0,33.0,1.0,9.0,5.0,2.0,83.0,15.0,1.6,327.0,14.0
21549,2017-06-26,5,26,6,MER,0.0,0.0,587.0,0.6,13.0,23.0,36.0,2.0,8.0,3.0,2.0,86.0,15.3,1.1,8.0,11.0
21550,2017-06-26,5,26,6,TLA,0.0,0.0,584.0,0.5,26.0,21.0,48.0,1.0,12.0,11.0,2.0,82.0,14.6,2.0,339.0,22.0
21552,2017-06-26,6,26,6,MER,0.005,0.0,587.0,0.7,37.0,23.0,60.0,2.0,14.0,9.0,2.0,84.0,15.3,1.9,82.0,22.0
21553,2017-06-26,6,26,6,TLA,0.0,0.0,584.0,0.7,42.0,24.0,65.0,1.0,15.0,8.0,2.0,80.0,14.7,1.6,350.0,23.0
21555,2017-06-26,7,26,6,MER,0.177,0.026000000000000002,587.0,1.1,36.0,23.0,60.0,2.0,13.0,9.0,3.0,83.0,15.3,1.6,95.0,22.0
21556,2017-06-26,7,26,6,TLA,0.153,0.023,584.0,0.8,51.0,24.0,75.0,1.0,15.0,13.0,3.0,80.0,14.9,0.8,164.0,28.0
21558,2017-06-26,8,26,6,MER,0.529,0.159,588.0,1.5,69.0,26.0,94.0,3.0,15.0,17.0,3.0,81.0,15.7,1.1,118.0,32.0
21559,2017-06-26,8,26,6,TLA,0.475,0.142,584.0,0.9,56.0,22.0,79.0,2.0,18.0,18.0,3.0,77.0,15.3,1.3,131.0,36.0
21561,2017-06-26,9,26,6,MER,1.834,0.893,588.0,1.5,74.0,30.0,105.0,6.0,16.0,21.0,4.0,76.0,16.8,1.4,31.0,36.0
21562,2017-06-26,9,26,6,TLA,1.571,0.738,585.0,1.2,66.0,27.0,93.0,5.0,21.0,21.0,3.0,70.0,16.6,0.4,18.0,42.0
21564,2017-06-26,10,26,6,MER,2.784,1.889,588.0,1.0,30.0,29.0,59.0,17.0,17.0,14.0,3.0,64.0,18.4,1.5,95.0,32.0
21565,2017-06-26,10,26,6,TLA,2.912,1.909,585.0,0.9,33.0,26.0,59.0,16.0,27.0,20.0,2.0,57.0,18.2,1.6,148.0,47.0
21567,2017-06-26,11,26,6,MER,3.344,2.764,588.0,0.9,21.0,27.0,48.0,26.0,26.0,13.0,3.0,55.0,20.0,1.7,162.0,39.0
21568,2017-06-26,11,26,6,TLA,3.7739999999999996,3.033,585.0,0.8,21.0,28.0,49.0,28.0,21.0,17.0,2.0,52.0,19.5,1.8,155.0,38.0
21570,2017-06-26,12,26,6,MER,3.312,2.972,587.0,0.8,10.0,22.0,32.0,36.0,5.0,11.0,2.0,51.0,21.2,2.1,152.0,15.0
21571,2017-06-26,12,26,6,TLA,4.593,4.034,584.0,0.8,16.0,29.0,45.0,45.0,27.0,16.0,2.0,46.0,20.9,0.8,98.0,43.0
21573,2017-06-26,13,26,6,MER,2.491,2.431,587.0,0.8,10.0,22.0,32.0,33.0,29.0,14.0,2.0,50.0,21.4,2.2,162.0,43.0
21574,2017-06-26,13,26,6,TLA,4.228,3.844,584.0,0.8,10.0,31.0,40.0,59.0,42.0,16.0,2.0,41.0,22.4,1.8,128.0,58.0
21576,2017-06-26,14,26,6,MER,3.017,2.9160000000000004,586.0,0.6,7.0,16.0,24.0,36.0,25.0,11.0,1.0,46.0,22.3,2.5,159.0,36.0
21577,2017-06-26,14,26,6,TLA,3.5269999999999997,3.161,583.0,0.7,6.0,23.0,29.0,69.0,27.0,13.0,2.0,38.0,22.7,2.6,119.0,40.0
21580,2017-06-26,15,26,6,TLA,0.88,0.655,583.0,0.6,5.0,22.0,27.0,41.0,7.0,13.0,1.0,45.0,21.5,1.2,195.0,20.0
21583,2017-06-26,16,26,6,TLA,1.024,0.6990000000000001,582.0,0.7,14.0,26.0,40.0,20.0,13.0,9.0,1.0,54.0,19.1,3.9,301.0,23.0
21586,2017-06-26,17,26,6,TLA,0.473,0.223,583.0,0.9,32.0,36.0,68.0,8.0,1.0,27.0,6.0,59.0,17.8,4.5,340.0,28.0
21589,2017-06-26,18,26,6,TLA,0.5770000000000001,0.184,583.0,0.8,16.0,32.0,48.0,22.0,24.0,14.0,3.0,60.0,17.3,2.7,347.0,38.0
21591,2017-06-26,19,26,6,MER,0.049,0.0,587.0,1.0,14.0,43.0,56.0,10.0,2.0,3.0,1.0,85.0,15.3,1.7,353.0,5.0
21592,2017-06-26,19,26,6,TLA,0.121,0.016,584.0,0.8,17.0,40.0,57.0,12.0,9.0,11.0,4.0,65.0,16.3,1.9,307.0,21.0
21594,2017-06-26,20,26,6,MER,0.0,0.0,587.0,0.9,11.0,38.0,48.0,10.0,18.0,4.0,2.0,86.0,15.0,1.1,278.0,22.0
21595,2017-06-26,20,26,6,TLA,0.002,0.003,584.0,0.7,16.0,27.0,42.0,14.0,13.0,4.0,7.0,68.0,15.7,0.3,233.0,17.0
21597,2017-06-26,21,26,6,MER,0.0,0.0,587.0,0.9,5.0,36.0,41.0,9.0,16.0,5.0,3.0,88.0,14.9,1.1,111.0,21.0
21598,2017-06-26,21,26,6,TLA,0.0,0.0,584.0,0.7,7.0,35.0,42.0,8.0,22.0,4.0,7.0,75.0,15.4,1.5,145.0,26.0
21600,2017-06-26,22,26,6,MER,0.0,0.0,587.0,0.9,11.0,43.0,53.0,3.0,16.0,5.0,3.0,88.0,15.0,1.0,25.0,21.0
21601,2017-06-26,22,26,6,TLA,0.0,0.0,584.0,0.8,15.0,37.0,52.0,7.0,21.0,5.0,7.0,76.0,15.2,0.6,105.0,26.0
21603,2017-06-26,23,26,6,MER,0.0,0.0,587.0,0.9,10.0,40.0,50.0,2.0,16.0,5.0,3.0,89.0,14.8,1.1,18.0,21.0
21604,2017-06-26,23,26,6,TLA,0.0,0.0,584.0,1.0,27.0,43.0,69.0,1.0,17.0,10.0,6.0,77.0,15.4,1.0,350.0,27.0
21606,2017-06-26,0,26,6,MER,0.0,0.0,588.0,0.8,13.0,38.0,50.0,2.0,18.0,6.0,3.0,86.0,15.2,1.1,28.0,23.0
21607,2017-06-26,0,26,6,TLA,0.0,0.0,584.0,0.8,21.0,36.0,57.0,1.0,30.0,11.0,7.0,79.0,15.4,1.5,350.0,41.0
21610,2017-07-26,1,26,7,TLA,0.0,0.0,585.0,0.8,22.0,53.0,74.0,3.0,19.0,10.0,2.0,80.0,14.8,0.8,49.0,29.0
21613,2017-07-26,2,26,7,TLA,0.0,0.0,585.0,0.5,4.0,40.0,45.0,7.0,15.0,8.0,2.0,76.0,15.0,0.5,231.0,23.0
21616,2017-07-26,3,26,7,TLA,0.0,0.0,584.0,0.7,13.0,46.0,59.0,1.0,18.0,11.0,2.0,80.0,14.7,1.3,250.0,29.0
21619,2017-07-26,4,26,7,TLA,0.0,0.0,584.0,0.8,21.0,45.0,65.0,1.0,26.0,14.0,2.0,81.0,14.5,0.8,352.0,40.0
21622,2017-07-26,5,26,7,TLA,0.0,0.0,584.0,0.8,32.0,44.0,76.0,1.0,24.0,16.0,2.0,81.0,14.4,0.4,257.0,39.0
21625,2017-07-26,6,26,7,TLA,0.0,0.0,584.0,0.8,45.0,34.0,79.0,1.0,24.0,15.0,2.0,81.0,14.3,0.9,242.0,38.0
21628,2017-07-26,7,26,7,TLA,0.067,0.009000000000000001,585.0,1.1,54.0,41.0,95.0,2.0,26.0,23.0,2.0,81.0,14.2,0.8,300.0,49.0
21631,2017-07-26,8,26,7,TLA,0.483,0.11900000000000001,585.0,1.3,73.0,36.0,109.0,3.0,14.0,27.0,3.0,79.0,14.6,1.3,287.0,41.0
21634,2017-07-26,9,26,7,TLA,1.175,0.524,585.0,1.1,65.0,42.0,107.0,5.0,27.0,29.0,3.0,76.0,15.3,1.8,299.0,56.0
21637,2017-07-26,10,26,7,TLA,1.778,1.065,586.0,1.2,68.0,49.0,116.0,8.0,37.0,38.0,3.0,68.0,16.6,1.8,299.0,75.0
21640,2017-07-26,11,26,7,TLA,3.8139999999999996,2.928,585.0,0.9,40.0,42.0,81.0,20.0,43.0,28.0,2.0,59.0,18.0,1.6,253.0,70.0
21643,2017-07-26,12,26,7,TLA,4.654,3.9619999999999997,585.0,0.9,23.0,41.0,64.0,34.0,32.0,24.0,3.0,47.0,20.1,1.3,358.0,57.0
21646,2017-07-26,13,26,7,TLA,5.22,4.56,584.0,0.6,15.0,37.0,52.0,46.0,30.0,20.0,2.0,39.0,21.3,1.2,46.0,50.0
21649,2017-07-26,14,26,7,TLA,4.438,3.7310000000000003,584.0,0.5,10.0,30.0,40.0,70.0,24.0,11.0,2.0,34.0,22.6,0.8,65.0,35.0
21652,2017-07-26,15,26,7,TLA,2.3680000000000003,1.7209999999999999,583.0,0.5,4.0,33.0,37.0,62.0,9.0,16.0,2.0,41.0,21.5,3.3,243.0,26.0
21655,2017-07-26,16,26,7,TLA,1.6880000000000002,0.991,583.0,0.5,6.0,32.0,38.0,41.0,3.0,14.0,1.0,41.0,20.9,3.4,284.0,17.0
21658,2017-07-26,17,26,7,TLA,0.992,0.475,583.0,0.9,28.0,43.0,72.0,22.0,3.0,21.0,2.0,39.0,21.2,1.4,68.0,24.0
21661,2017-07-26,18,26,7,TLA,0.122,0.03,583.0,0.6,6.0,40.0,47.0,20.0,6.0,20.0,5.0,48.0,19.1,2.2,176.0,26.0
21664,2017-07-26,19,26,7,TLA,0.138,0.024,584.0,0.7,3.0,44.0,47.0,26.0,33.0,13.0,1.0,56.0,17.9,1.2,188.0,45.0
21667,2017-07-26,20,26,7,TLA,0.031,0.003,584.0,0.8,5.0,54.0,59.0,14.0,11.0,11.0,1.0,54.0,17.9,1.4,179.0,23.0
21670,2017-07-26,21,26,7,TLA,0.0,0.0,584.0,0.8,8.0,52.0,61.0,9.0,24.0,25.0,2.0,56.0,17.8,1.5,314.0,49.0
21673,2017-07-26,22,26,7,TLA,0.0,0.0,585.0,0.7,9.0,45.0,54.0,7.0,11.0,30.0,2.0,60.0,17.4,2.3,302.0,41.0
21676,2017-07-26,23,26,7,TLA,0.0,0.0,585.0,0.6,4.0,35.0,39.0,9.0,15.0,19.0,2.0,62.0,17.1,2.5,297.0,34.0
21679,2017-07-26,0,26,7,TLA,0.0,0.0,585.0,0.4,2.0,23.0,25.0,11.0,23.0,11.0,19.0,68.0,16.2,3.7,290.0,34.0
21775,2017-09-26,4,26,9,MER,0.0,0.0,583.0,0.9,28.0,31.0,59.0,1.0,24.0,14.0,2.0,88.0,16.2,1.3,326.0,38.0
21778,2017-09-26,5,26,9,MER,0.0,0.0,583.0,1.0,41.0,29.0,70.0,1.0,26.0,16.0,2.0,86.0,16.3,1.1,286.0,42.0
21781,2017-09-26,6,26,9,MER,0.0,0.0,583.0,1.0,62.0,27.0,88.0,1.0,23.0,23.0,3.0,86.0,16.3,1.6,318.0,45.0
21784,2017-09-26,7,26,9,MER,0.035,0.006999999999999999,583.0,1.3,84.0,26.0,110.0,1.0,26.0,27.0,4.0,85.0,16.4,1.6,312.0,53.0
21787,2017-09-26,8,26,9,MER,0.42100000000000004,0.111,584.0,1.4,90.0,31.0,121.0,2.0,27.0,27.0,4.0,83.0,16.7,1.0,311.0,55.0
21790,2017-09-26,9,26,9,MER,0.815,0.381,584.0,1.3,69.0,36.0,105.0,3.0,30.0,26.0,3.0,81.0,17.3,0.6,166.0,56.0
21793,2017-09-26,10,26,9,MER,1.704,1.079,584.0,1.2,56.0,43.0,99.0,7.0,43.0,29.0,3.0,76.0,18.1,1.1,344.0,73.0
21796,2017-09-26,11,26,9,MER,3.3489999999999998,2.496,584.0,0.8,29.0,35.0,64.0,20.0,35.0,23.0,2.0,66.0,19.8,1.6,28.0,58.0
21799,2017-09-26,12,26,9,MER,3.54,2.9130000000000003,584.0,0.8,21.0,41.0,62.0,32.0,55.0,26.0,2.0,60.0,21.1,1.4,29.0,82.0
21802,2017-09-26,13,26,9,MER,4.198,3.5,583.0,0.6,10.0,30.0,40.0,58.0,45.0,29.0,4.0,53.0,22.6,2.1,48.0,74.0
21805,2017-09-26,14,26,9,MER,3.98,3.1719999999999997,582.0,0.5,5.0,23.0,28.0,82.0,45.0,29.0,8.0,46.0,23.7,1.8,30.0,74.0
21808,2017-09-26,15,26,9,MER,3.305,2.3680000000000003,581.0,0.3,2.0,16.0,18.0,81.0,50.0,28.0,9.0,42.0,24.7,2.1,60.0,77.0
21811,2017-09-26,16,26,9,MER,1.683,1.064,581.0,0.4,1.0,16.0,17.0,60.0,38.0,34.0,6.0,44.0,24.5,3.1,96.0,72.0
21814,2017-09-26,17,26,9,MER,1.704,0.7609999999999999,581.0,0.5,2.0,19.0,21.0,56.0,36.0,35.0,4.0,50.0,24.0,3.4,132.0,70.0
21817,2017-09-26,18,26,9,MER,0.18600000000000003,0.059000000000000004,581.0,0.4,3.0,25.0,28.0,32.0,18.0,24.0,9.0,54.0,22.8,3.2,80.0,42.0
21820,2017-09-26,19,26,9,MER,0.003,0.013999999999999999,582.0,0.6,8.0,32.0,40.0,11.0,34.0,17.0,7.0,78.0,19.0,3.1,39.0,51.0
21823,2017-09-26,20,26,9,MER,0.0,0.0,583.0,0.9,17.0,43.0,60.0,10.0,64.0,1.0,4.0,89.0,17.2,3.1,310.0,65.0
21826,2017-09-26,21,26,9,MER,0.0,0.0,583.0,0.8,11.0,41.0,52.0,14.0,34.0,14.0,3.0,83.0,17.6,2.1,243.0,48.0
21829,2017-09-26,22,26,9,MER,0.0,0.0,584.0,0.6,8.0,34.0,43.0,15.0,12.0,2.0,4.0,74.0,18.3,2.0,265.0,14.0
21832,2017-09-26,23,26,9,MER,0.0,0.0,584.0,0.8,14.0,49.0,62.0,4.0,25.0,15.0,3.0,78.0,18.0,2.2,309.0,41.0
21835,2017-09-26,0,26,9,MER,0.0,0.0,584.0,0.4,4.0,36.0,40.0,8.0,16.0,10.0,4.0,79.0,17.3,1.8,323.0,26.0
21844,2017-10-26,4,26,10,TLA,0.0,0.0,583.0,0.3,31.0,32.0,64.0,1.0,14.0,18.0,7.0,72.0,8.1,1.6,287.0,32.0
21846,2017-10-26,5,26,10,TLA,0.0,0.0,583.0,0.4,37.0,27.0,64.0,1.0,20.0,18.0,5.0,72.0,7.7,1.3,263.0,38.0
21848,2017-10-26,6,26,10,TLA,0.0,0.0,583.0,0.8,77.0,27.0,103.0,1.0,15.0,19.0,5.0,73.0,7.4,1.1,258.0,34.0
21850,2017-10-26,7,26,10,TLA,0.03,0.023,583.0,1.9,169.0,30.0,200.0,2.0,13.0,35.0,7.0,73.0,7.5,0.8,260.0,48.0
21852,2017-10-26,8,26,10,TLA,0.525,0.126,584.0,2.1,197.0,36.0,232.0,3.0,36.0,47.0,9.0,69.0,8.8,0.4,184.0,83.0
21854,2017-10-26,9,26,10,TLA,1.5119999999999998,0.5429999999999999,584.0,1.2,104.0,44.0,149.0,7.0,27.0,37.0,8.0,59.0,11.2,0.6,153.0,64.0
21856,2017-10-26,10,26,10,TLA,2.708,1.459,584.0,1.1,59.0,45.0,104.0,17.0,40.0,32.0,8.0,51.0,13.6,0.8,141.0,72.0
21858,2017-10-26,11,26,10,TLA,3.548,2.4659999999999997,583.0,0.9,45.0,57.0,103.0,27.0,47.0,32.0,9.0,45.0,16.0,0.8,150.0,80.0
21860,2017-10-26,12,26,10,TLA,4.022,3.161,582.0,1.0,37.0,67.0,104.0,38.0,49.0,39.0,10.0,38.0,18.3,0.4,319.0,87.0
21862,2017-10-26,13,26,10,TLA,3.928,3.125,582.0,0.9,25.0,70.0,95.0,50.0,51.0,45.0,8.0,34.0,19.8,1.3,356.0,96.0
21864,2017-10-26,14,26,10,TLA,3.7289999999999996,2.77,581.0,0.8,18.0,59.0,77.0,63.0,43.0,32.0,5.0,32.0,21.2,1.0,11.0,75.0
21866,2017-10-26,15,26,10,TLA,3.139,1.973,580.0,0.7,12.0,44.0,57.0,75.0,37.0,26.0,4.0,32.0,22.0,2.1,341.0,63.0
21868,2017-10-26,16,26,10,TLA,2.29,1.069,580.0,0.6,9.0,39.0,48.0,75.0,31.0,35.0,4.0,31.0,22.7,2.0,338.0,66.0
