,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
112962,2018-08-14,MER,0.2,1.0,24.0,24.0,111.0,24.0,9.0,5.0,34.0,40.0,22.5,2.8,91.0,585.0,2.377,1.761, 15,14,08
112971,2018-08-14,TLA,0.4,4.0,29.0,33.0,105.0,45.0,14.0,3.0,59.0,33.0,22.5,1.7,95.0,582.0,0.0,0.0, 15,14,08
112992,2018-08-14,MER,0.1,1.0,18.0,18.0,71.0,52.0,23.0,3.0,74.0,43.0,22.2,2.7,104.0,585.0,1.653,1.188, 16,14,08
113001,2018-08-14,TLA,0.3,3.0,27.0,30.0,96.0,39.0,16.0,3.0,55.0,36.0,22.3,2.9,114.0,582.0,0.0,0.0, 16,14,08
113022,2018-08-14,MER,0.1,1.0,14.0,14.0,58.0,22.0,21.0,3.0,43.0,41.0,22.5,3.0,83.0,584.0,1.9709999999999999,1.074, 17,14,08
113031,2018-08-14,TLA,0.1,3.0,15.0,18.0,75.0,41.0,19.0,1.0,60.0,36.0,22.7,3.0,128.0,582.0,0.0,0.0, 17,14,08
113052,2018-08-14,MER,0.1,2.0,17.0,18.0,51.0,12.0,15.0,4.0,27.0,41.0,22.5,2.1,124.0,584.0,1.1079999999999999,0.415, 18,14,08
113061,2018-08-14,TLA,0.1,6.0,22.0,28.0,64.0,17.0,18.0,2.0,35.0,36.0,22.7,1.5,127.0,582.0,0.0,0.0, 18,14,08
113082,2018-08-14,MER,0.2,2.0,22.0,23.0,38.0,4.0,14.0,4.0,18.0,43.0,22.0,2.8,148.0,584.0,0.41,0.071, 19,14,08
113091,2018-08-14,TLA,0.2,5.0,24.0,30.0,51.0,19.0,14.0,2.0,33.0,41.0,22.0,0.5,1.0,582.0,0.0,0.0, 19,14,08
113112,2018-08-14,MER,0.2,1.0,24.0,24.0,30.0,5.0,12.0,3.0,17.0,48.0,20.6,3.0,167.0,585.0,0.009000000000000001,0.0, 20,14,08
113121,2018-08-14,TLA,0.2,7.0,32.0,39.0,21.0,14.0,20.0,3.0,34.0,51.0,19.9,3.4,346.0,582.0,0.0,0.0, 20,14,08
113142,2018-08-14,MER,0.3,2.0,28.0,29.0,23.0,12.0,14.0,3.0,26.0,55.0,19.6,2.4,151.0,585.0,0.0,0.0, 21,14,08
113151,2018-08-14,TLA,0.2,6.0,37.0,43.0,17.0,17.0,29.0,3.0,47.0,57.0,18.4,3.8,303.0,582.0,0.0,0.0, 21,14,08
113172,2018-08-14,MER,0.2,5.0,26.0,30.0,23.0,10.0,21.0,3.0,30.0,64.0,18.6,3.0,282.0,586.0,0.0,0.0, 22,14,08
113181,2018-08-14,TLA,0.1,4.0,24.0,28.0,24.0,17.0,31.0,2.0,48.0,63.0,17.4,3.9,312.0,583.0,0.0,0.0, 22,14,08
113202,2018-08-14,MER,0.2,3.0,24.0,26.0,23.0,17.0,22.0,3.0,39.0,68.0,17.8,2.7,273.0,587.0,0.0,0.0, 23,14,08
113211,2018-08-14,TLA,0.0,2.0,19.0,21.0,27.0,15.0,15.0,2.0,30.0,66.0,16.8,2.9,311.0,584.0,0.0,0.0, 23,14,08
113232,2018-08-14,MER,0.2,2.0,27.0,28.0,18.0,8.0,16.0,4.0,23.0,71.0,17.3,2.6,286.0,587.0,0.0,0.0, 00,14,08
113241,2018-08-14,TLA,0.0,1.0,18.0,19.0,28.0,17.0,8.0,4.0,25.0,68.0,16.5,2.9,312.0,584.0,0.0,0.0, 00,14,08
113272,2018-09-14,TLA,0.1,6.0,23.0,29.0,5.0,22.0,15.0,3.0,37.0,74.0,15.2,2.6,331.0,582.0,0.0,0.0, 01,14,09
113303,2018-09-14,TLA,0.2,13.0,27.0,40.0,1.0,30.0,12.0,5.0,42.0,74.0,15.3,1.6,324.0,582.0,0.0,0.0, 02,14,09
113334,2018-09-14,TLA,0.1,3.0,20.0,23.0,7.0,23.0,21.0,0.0,45.0,75.0,15.0,1.7,309.0,582.0,0.0,0.0, 03,14,09
113365,2018-09-14,TLA,0.2,7.0,22.0,30.0,4.0,6.0,4.0,7.0,10.0,77.0,14.7,1.9,334.0,582.0,0.0,0.0, 04,14,09
113396,2018-09-14,TLA,0.3,15.0,27.0,43.0,1.0,20.0,20.0,8.0,40.0,77.0,14.6,2.1,342.0,582.0,0.0,0.0, 05,14,09
113427,2018-09-14,TLA,0.6,45.0,28.0,72.0,1.0,16.0,26.0,4.0,42.0,78.0,14.2,2.3,322.0,582.0,0.0,0.0, 06,14,09
113458,2018-09-14,TLA,1.1,86.0,31.0,117.0,1.0,22.0,22.0,8.0,44.0,79.0,14.0,1.4,331.0,582.0,0.0,0.0, 07,14,09
113489,2018-09-14,TLA,1.3,88.0,30.0,118.0,3.0,30.0,35.0,9.0,65.0,74.0,15.2,0.7,15.0,582.0,0.0,0.0, 08,14,09
113519,2018-09-14,TLA,1.1,68.0,35.0,103.0,6.0,27.0,36.0,6.0,63.0,68.0,16.5,1.4,117.0,582.0,0.0,0.0, 09,14,09
113548,2018-09-14,TLA,0.7,35.0,32.0,66.0,18.0,33.0,33.0,3.0,66.0,61.0,17.8,1.0,136.0,582.0,0.0,0.0, 10,14,09
113577,2018-09-14,TLA,1.0,35.0,45.0,79.0,24.0,34.0,18.0,2.0,53.0,56.0,18.9,0.7,339.0,582.0,0.0,0.0, 11,14,09
113605,2018-09-14,TLA,0.8,19.0,41.0,60.0,44.0,47.0,23.0,2.0,70.0,51.0,20.0,1.1,315.0,582.0,0.0,0.0, 12,14,09
113633,2018-09-14,TLA,0.7,18.0,40.0,57.0,66.0,47.0,25.0,2.0,72.0,43.0,21.9,1.7,91.0,582.0,0.0,0.0, 13,14,09
113661,2018-09-14,TLA,0.6,7.0,27.0,34.0,83.0,46.0,21.0,1.0,67.0,40.0,22.6,1.9,80.0,581.0,0.0,0.0, 14,14,09
113688,2018-09-14,TLA,0.4,13.0,30.0,44.0,55.0,34.0,16.0,2.0,50.0,41.0,22.5,2.5,84.0,580.0,0.0,0.0, 15,14,09
113715,2018-09-14,TLA,0.4,14.0,28.0,41.0,32.0,20.0,16.0,2.0,36.0,42.0,22.5,2.7,103.0,580.0,0.0,0.0, 16,14,09
113743,2018-09-14,TLA,0.5,10.0,31.0,41.0,33.0,15.0,21.0,1.0,36.0,58.0,18.7,4.3,311.0,580.0,0.0,0.0, 17,14,09
113772,2018-09-14,TLA,0.5,7.0,29.0,36.0,34.0,19.0,18.0,1.0,36.0,68.0,16.1,4.5,318.0,581.0,0.0,0.0, 18,14,09
113801,2018-09-14,TLA,0.6,7.0,32.0,39.0,23.0,22.0,11.0,1.0,32.0,73.0,15.7,4.3,315.0,581.0,0.0,0.0, 19,14,09
113830,2018-09-14,TLA,0.6,8.0,28.0,36.0,23.0,19.0,4.0,0.0,23.0,72.0,15.4,3.4,302.0,582.0,0.0,0.0, 20,14,09
113859,2018-09-14,TLA,0.7,7.0,33.0,40.0,17.0,13.0,7.0,0.0,21.0,71.0,15.5,2.3,307.0,582.0,0.0,0.0, 21,14,09
113888,2018-09-14,TLA,0.6,8.0,36.0,44.0,13.0,13.0,5.0,1.0,18.0,69.0,15.7,2.1,308.0,583.0,0.0,0.0, 22,14,09
113960,2018-10-14,MER,0.3,5.0,23.0,28.0,4.0,12.0,14.0,1.0,26.0,71.0,17.1,1.0,156.0,585.0,0.0,0.0, 01,14,10
113968,2018-10-14,TLA,0.5,21.0,29.0,51.0,0.0,20.0,23.0,2.0,44.0,71.0,16.4,1.3,117.0,581.0,0.0,0.0, 01,14,10
113991,2018-10-14,MER,0.3,7.0,24.0,31.0,2.0,8.0,10.0,1.0,18.0,76.0,16.5,0.8,113.0,584.0,0.0,0.0, 02,14,10
113999,2018-10-14,TLA,0.4,25.0,27.0,52.0,1.0,8.0,14.0,2.0,22.0,74.0,16.0,1.6,129.0,581.0,0.0,0.0, 02,14,10
114022,2018-10-14,MER,0.3,14.0,23.0,37.0,2.0,4.0,11.0,1.0,15.0,79.0,15.8,1.1,129.0,584.0,0.0,0.0, 03,14,10
114030,2018-10-14,TLA,0.3,16.0,25.0,41.0,1.0,15.0,15.0,1.0,30.0,75.0,15.5,1.8,121.0,581.0,0.0,0.0, 03,14,10
114053,2018-10-14,MER,0.4,22.0,22.0,43.0,2.0,10.0,11.0,1.0,21.0,80.0,15.3,1.1,171.0,584.0,0.0,0.0, 04,14,10
114061,2018-10-14,TLA,0.4,25.0,23.0,48.0,1.0,8.0,12.0,1.0,20.0,77.0,14.9,0.9,170.0,581.0,0.0,0.0, 04,14,10
114084,2018-10-14,MER,0.4,17.0,20.0,37.0,2.0,6.0,8.0,1.0,15.0,79.0,15.3,1.3,166.0,584.0,0.0,0.0, 05,14,10
114092,2018-10-14,TLA,0.5,32.0,18.0,51.0,1.0,14.0,8.0,1.0,22.0,77.0,14.4,0.2,179.0,581.0,0.0,0.0, 05,14,10
114115,2018-10-14,MER,0.6,32.0,19.0,51.0,1.0,11.0,11.0,1.0,22.0,80.0,15.3,1.0,132.0,584.0,0.0,0.0, 06,14,10
114123,2018-10-14,TLA,0.6,32.0,20.0,52.0,1.0,16.0,11.0,2.0,28.0,76.0,14.7,1.3,146.0,581.0,0.0,0.0, 06,14,10
114146,2018-10-14,MER,1.0,65.0,20.0,86.0,2.0,6.0,12.0,2.0,18.0,81.0,15.3,1.4,249.0,584.0,0.057999999999999996,0.01, 07,14,10
114154,2018-10-14,TLA,0.8,62.0,20.0,83.0,1.0,15.0,11.0,2.0,26.0,77.0,14.4,1.0,202.0,581.0,0.0,0.0, 07,14,10
114177,2018-10-14,MER,1.0,65.0,21.0,87.0,3.0,3.0,14.0,2.0,17.0,80.0,15.8,1.3,165.0,585.0,0.732,0.17300000000000001, 08,14,10
114185,2018-10-14,TLA,0.7,44.0,21.0,64.0,4.0,14.0,17.0,2.0,31.0,71.0,15.8,0.6,207.0,582.0,0.0,0.0, 08,14,10
114208,2018-10-14,MER,0.8,40.0,26.0,67.0,12.0,7.0,18.0,2.0,24.0,71.0,17.3,1.5,313.0,585.0,1.876,0.831, 09,14,10
114216,2018-10-14,TLA,0.5,32.0,26.0,58.0,10.0,6.0,11.0,3.0,17.0,64.0,17.5,0.3,236.0,582.0,0.0,0.0, 09,14,10
114238,2018-10-14,MER,0.6,27.0,30.0,57.0,21.0,14.0,13.0,1.0,27.0,63.0,19.0,1.4,335.0,585.0,2.8789999999999996,1.913, 10,14,10
114246,2018-10-14,TLA,0.6,30.0,33.0,63.0,18.0,20.0,12.0,3.0,33.0,57.0,18.7,0.9,30.0,582.0,0.0,0.0, 10,14,10
114269,2018-10-14,MER,0.4,16.0,26.0,42.0,29.0,18.0,13.0,1.0,31.0,55.0,20.7,1.6,39.0,585.0,3.917,3.2430000000000003, 11,14,10
114277,2018-10-14,TLA,0.3,16.0,19.0,36.0,31.0,20.0,14.0,3.0,34.0,50.0,20.6,0.7,118.0,582.0,0.0,0.0, 11,14,10
114300,2018-10-14,MER,0.3,8.0,20.0,28.0,41.0,8.0,10.0,1.0,18.0,48.0,22.1,1.8,38.0,585.0,4.657,4.152, 12,14,10
114307,2018-10-14,TLA,0.1,6.0,14.0,21.0,41.0,26.0,12.0,1.0,38.0,44.0,21.8,1.7,138.0,582.0,0.0,0.0, 12,14,10
114330,2018-10-14,MER,0.2,2.0,17.0,19.0,62.0,12.0,7.0,1.0,20.0,45.0,23.2,2.3,99.0,584.0,4.397,4.06, 13,14,10
114337,2018-10-14,TLA,0.2,8.0,19.0,26.0,55.0,10.0,7.0,2.0,17.0,40.0,23.0,1.3,66.0,581.0,0.0,0.0, 13,14,10
114360,2018-10-14,MER,0.0,0.0,8.0,8.0,36.0,11.0,13.0,1.0,24.0,45.0,23.7,3.3,121.0,584.0,3.4739999999999998,3.207, 14,14,10
114367,2018-10-14,TLA,0.3,6.0,23.0,29.0,62.0,14.0,8.0,2.0,23.0,39.0,23.5,1.8,124.0,581.0,0.0,0.0, 14,14,10
114390,2018-10-14,MER,0.0,1.0,8.0,9.0,31.0,6.0,14.0,1.0,20.0,40.0,24.4,3.2,151.0,583.0,3.741,3.003, 15,14,10
114397,2018-10-14,TLA,0.1,6.0,13.0,19.0,37.0,16.0,8.0,1.0,25.0,41.0,23.4,2.0,127.0,580.0,0.0,0.0, 15,14,10
114420,2018-10-14,MER,0.0,1.0,8.0,9.0,29.0,3.0,5.0,1.0,8.0,41.0,24.4,2.8,142.0,582.0,2.248,1.5019999999999998, 16,14,10
114427,2018-10-14,TLA,0.1,2.0,13.0,15.0,39.0,4.0,11.0,1.0,16.0,42.0,23.4,2.3,184.0,580.0,0.0,0.0, 16,14,10
114450,2018-10-14,MER,0.1,1.0,10.0,12.0,24.0,1.0,9.0,1.0,10.0,42.0,23.9,2.7,128.0,582.0,1.3119999999999998,0.604, 17,14,10
114480,2018-10-14,MER,0.1,1.0,13.0,14.0,22.0,9.0,9.0,1.0,17.0,44.0,23.4,2.6,136.0,583.0,0.431,0.095, 18,14,10
114487,2018-10-14,TLA,0.2,1.0,17.0,18.0,36.0,8.0,6.0,1.0,13.0,44.0,22.9,0.9,203.0,580.0,0.0,0.0, 18,14,10
114510,2018-10-14,MER,0.2,1.0,18.0,19.0,17.0,3.0,7.0,0.0,10.0,47.0,22.4,2.7,132.0,583.0,0.013999999999999999,0.0, 19,14,10
114517,2018-10-14,TLA,0.6,15.0,27.0,43.0,11.0,14.0,6.0,4.0,21.0,51.0,21.1,3.5,352.0,580.0,0.0,0.0, 19,14,10
114547,2018-10-14,TLA,0.3,6.0,28.0,34.0,15.0,13.0,32.0,10.0,45.0,60.0,19.1,4.2,335.0,581.0,0.0,0.0, 20,14,10
114570,2018-10-14,MER,0.4,10.0,39.0,49.0,5.0,2.0,10.0,14.0,12.0,62.0,20.1,3.1,261.0,584.0,0.0,0.0, 21,14,10
114577,2018-10-14,TLA,0.2,4.0,25.0,30.0,22.0,19.0,25.0,11.0,44.0,64.0,18.2,3.7,316.0,582.0,0.0,0.0, 21,14,10
114600,2018-10-14,MER,0.3,5.0,38.0,44.0,9.0,26.0,30.0,21.0,56.0,66.0,19.0,3.9,286.0,585.0,0.0,0.0, 22,14,10
114607,2018-10-14,TLA,0.2,2.0,18.0,21.0,26.0,14.0,11.0,4.0,24.0,68.0,17.4,2.5,305.0,582.0,0.0,0.0, 22,14,10
114630,2018-10-14,MER,0.2,1.0,24.0,25.0,21.0,30.0,22.0,11.0,52.0,68.0,18.6,3.4,301.0,585.0,0.0,0.0, 23,14,10
114637,2018-10-14,TLA,0.1,1.0,16.0,17.0,26.0,12.0,5.0,3.0,17.0,65.0,17.4,2.1,321.0,582.0,0.0,0.0, 23,14,10
114747,2018-11-14,MER,0.3,26.0,19.0,45.0,1.0,31.0,15.0,30.0,46.0,85.0,6.5,1.9,313.0,587.0,0.0,0.0, 04,14,11
114778,2018-11-14,MER,0.3,17.0,19.0,36.0,1.0,34.0,18.0,20.0,52.0,87.0,6.2,1.7,291.0,587.0,0.0,0.0, 05,14,11
114809,2018-11-14,MER,0.5,36.0,19.0,56.0,1.0,31.0,12.0,31.0,43.0,89.0,5.3,2.4,293.0,588.0,0.0,0.0, 06,14,11
114840,2018-11-14,MER,0.7,44.0,23.0,67.0,1.0,35.0,9.0,29.0,44.0,89.0,5.2,1.3,302.0,588.0,0.005,0.001, 07,14,11
114848,2018-11-14,TLA,0.4,61.0,22.0,83.0,1.0,26.0,13.0,41.0,39.0,84.0,3.1,2.5,327.0,584.0,0.0,0.0, 07,14,11
114871,2018-11-14,MER,0.8,59.0,27.0,85.0,1.0,26.0,9.0,15.0,35.0,90.0,5.5,1.4,79.0,588.0,0.065,0.013000000000000001, 08,14,11
114879,2018-11-14,TLA,0.8,82.0,22.0,104.0,1.0,30.0,13.0,56.0,43.0,84.0,3.3,2.6,315.0,585.0,0.0,0.0, 08,14,11
114902,2018-11-14,MER,0.8,72.0,29.0,100.0,1.0,14.0,3.0,7.0,17.0,91.0,4.9,1.9,90.0,589.0,0.177,0.07, 09,14,11
114910,2018-11-14,TLA,0.8,86.0,23.0,110.0,1.0,35.0,19.0,48.0,54.0,84.0,3.4,3.6,333.0,585.0,0.0,0.0, 09,14,11
114933,2018-11-14,MER,1.3,99.0,27.0,126.0,1.0,29.0,6.0,14.0,35.0,91.0,4.9,2.5,310.0,589.0,0.324,0.2, 10,14,11
114941,2018-11-14,TLA,0.6,48.0,21.0,69.0,2.0,32.0,19.0,15.0,51.0,84.0,3.1,2.9,326.0,586.0,0.0,0.0, 10,14,11
114964,2018-11-14,MER,0.9,75.0,26.0,101.0,2.0,27.0,8.0,13.0,35.0,90.0,5.0,1.4,20.0,590.0,0.708,0.5760000000000001, 11,14,11
114972,2018-11-14,TLA,0.9,98.0,27.0,125.0,2.0,13.0,8.0,25.0,21.0,85.0,4.0,1.0,325.0,586.0,0.0,0.0, 11,14,11
114995,2018-11-14,MER,1.1,76.0,30.0,106.0,3.0,28.0,9.0,13.0,36.0,90.0,5.3,2.1,109.0,589.0,0.9470000000000001,0.847, 12,14,11
115003,2018-11-14,TLA,0.9,84.0,27.0,111.0,3.0,30.0,15.0,15.0,44.0,84.0,5.4,0.7,168.0,586.0,0.0,0.0, 12,14,11
115026,2018-11-14,MER,0.8,55.0,29.0,83.0,3.0,47.0,12.0,6.0,59.0,90.0,5.7,1.6,87.0,589.0,0.8320000000000001,0.77, 13,14,11
115034,2018-11-14,TLA,1.0,97.0,31.0,127.0,2.0,25.0,9.0,8.0,34.0,84.0,5.9,1.7,133.0,585.0,0.0,0.0, 13,14,11
115057,2018-11-14,MER,0.7,42.0,28.0,70.0,4.0,44.0,8.0,4.0,52.0,89.0,6.2,1.8,112.0,588.0,0.894,0.8059999999999999, 14,14,11
115064,2018-11-14,TLA,1.3,105.0,35.0,140.0,2.0,28.0,5.0,6.0,33.0,85.0,6.2,3.0,118.0,584.0,0.0,0.0, 14,14,11
115087,2018-11-14,MER,0.9,53.0,27.0,80.0,3.0,20.0,5.0,3.0,26.0,90.0,6.9,1.6,130.0,587.0,0.787,0.627, 15,14,11
115094,2018-11-14,TLA,1.0,76.0,33.0,110.0,3.0,31.0,5.0,4.0,35.0,84.0,6.5,1.8,130.0,584.0,0.0,0.0, 15,14,11
115117,2018-11-14,MER,1.3,74.0,35.0,110.0,3.0,22.0,7.0,3.0,29.0,86.0,8.0,0.9,202.0,587.0,0.726,0.46, 16,14,11
115124,2018-11-14,TLA,0.7,57.0,30.0,87.0,3.0,26.0,4.0,3.0,30.0,81.0,7.2,1.3,170.0,584.0,0.0,0.0, 16,14,11
115146,2018-11-14,MER,1.7,96.0,41.0,137.0,2.0,33.0,9.0,3.0,41.0,84.0,8.9,1.9,310.0,587.0,0.607,0.24100000000000002, 17,14,11
115153,2018-11-14,TLA,1.1,74.0,38.0,112.0,3.0,22.0,4.0,3.0,25.0,78.0,8.0,1.2,241.0,584.0,0.0,0.0, 17,14,11
115176,2018-11-14,MER,1.8,105.0,44.0,149.0,2.0,31.0,13.0,4.0,43.0,82.0,9.5,2.5,306.0,587.0,0.384,0.084, 18,14,11
115184,2018-11-14,TLA,1.4,91.0,44.0,135.0,2.0,30.0,8.0,3.0,38.0,77.0,8.7,1.2,311.0,584.0,0.0,0.0, 18,14,11
115207,2018-11-14,MER,2.1,141.0,48.0,188.0,1.0,42.0,21.0,4.0,64.0,86.0,8.6,1.8,351.0,587.0,0.032,0.023, 19,14,11
115215,2018-11-14,TLA,3.1,193.0,53.0,244.0,1.0,40.0,15.0,7.0,55.0,79.0,8.4,0.9,356.0,584.0,0.0,0.0, 19,14,11
115238,2018-11-14,MER,2.2,162.0,47.0,208.0,1.0,41.0,24.0,5.0,65.0,88.0,8.1,1.7,54.0,587.0,0.0,0.0, 20,14,11
115269,2018-11-14,MER,1.9,143.0,40.0,183.0,0.0,45.0,23.0,4.0,68.0,89.0,7.8,1.5,53.0,588.0,0.0,0.0, 21,14,11
115300,2018-11-14,MER,1.5,101.0,39.0,139.0,0.0,48.0,22.0,3.0,70.0,89.0,8.0,1.6,63.0,588.0,0.0,0.0, 22,14,11
115331,2018-11-14,MER,1.3,89.0,42.0,131.0,1.0,39.0,17.0,3.0,56.0,88.0,8.0,1.7,83.0,588.0,0.0,0.0, 23,14,11
115362,2018-11-14,MER,1.2,84.0,44.0,128.0,0.0,37.0,17.0,3.0,54.0,86.0,8.4,1.3,106.0,588.0,0.0,0.0, 00,14,11
115460,2018-12-14,MER,0.6,72.0,35.0,107.0,0.0,18.0,21.0,3.0,39.0,62.0,11.2,0.8,239.0,586.0,0.0,0.0, 04,14,12
115468,2018-12-14,TLA,0.4,23.0,25.0,48.0,1.0,20.0,23.0,1.0,44.0,60.0,9.0,1.5,258.0,583.0,0.0,0.0, 04,14,12
115489,2018-12-14,MER,0.8,81.0,31.0,113.0,0.0,19.0,22.0,3.0,41.0,62.0,11.4,0.8,250.0,586.0,0.0,0.0, 05,14,12
115497,2018-12-14,TLA,0.4,28.0,26.0,53.0,1.0,7.0,16.0,2.0,23.0,61.0,9.1,0.8,256.0,582.0,0.0,0.0, 05,14,12
115518,2018-12-14,MER,0.9,97.0,33.0,131.0,0.0,10.0,24.0,4.0,34.0,64.0,10.6,1.5,330.0,586.0,0.0,0.0, 06,14,12
115526,2018-12-14,TLA,0.6,63.0,26.0,89.0,1.0,10.0,14.0,2.0,23.0,63.0,8.7,1.1,273.0,582.0,0.0,0.0, 06,14,12
115547,2018-12-14,MER,1.2,129.0,33.0,163.0,0.0,20.0,29.0,7.0,50.0,66.0,10.2,1.4,329.0,586.0,0.002,0.0, 07,14,12
115555,2018-12-14,TLA,1.3,129.0,26.0,154.0,1.0,10.0,19.0,4.0,29.0,65.0,8.3,1.4,262.0,583.0,0.0,0.0, 07,14,12
115576,2018-12-14,MER,1.5,179.0,35.0,215.0,1.0,25.0,37.0,6.0,62.0,68.0,9.9,1.4,3.0,587.0,0.228,0.0, 08,14,12
115584,2018-12-14,TLA,2.1,191.0,30.0,220.0,1.0,24.0,30.0,7.0,54.0,66.0,8.5,0.9,231.0,583.0,0.0,0.0, 08,14,12
115605,2018-12-14,MER,1.4,154.0,40.0,193.0,2.0,32.0,50.0,6.0,82.0,65.0,11.1,1.1,51.0,587.0,0.887,0.0, 09,14,12
115613,2018-12-14,TLA,1.5,131.0,34.0,165.0,2.0,29.0,44.0,8.0,72.0,60.0,10.6,1.3,153.0,584.0,0.0,0.0, 09,14,12
115634,2018-12-14,MER,1.6,121.0,55.0,176.0,7.0,28.0,55.0,8.0,83.0,58.0,13.1,1.1,287.0,587.0,1.834,0.0, 10,14,12
115642,2018-12-14,TLA,1.2,78.0,39.0,117.0,8.0,20.0,47.0,15.0,67.0,50.0,13.3,0.8,130.0,584.0,0.0,0.0, 10,14,12
115663,2018-12-14,MER,0.7,48.0,51.0,99.0,19.0,33.0,44.0,10.0,77.0,53.0,14.9,1.6,106.0,587.0,2.675,0.0, 11,14,12
115671,2018-12-14,TLA,0.6,44.0,38.0,82.0,20.0,31.0,33.0,8.0,64.0,47.0,14.8,2.2,126.0,584.0,0.0,0.0, 11,14,12
115692,2018-12-14,MER,0.9,35.0,60.0,95.0,38.0,37.0,30.0,10.0,67.0,47.0,16.6,2.1,143.0,586.0,3.2089999999999996,0.0, 12,14,12
115700,2018-12-14,TLA,0.8,29.0,48.0,78.0,34.0,32.0,31.0,7.0,63.0,42.0,16.7,2.7,124.0,583.0,0.0,0.0, 12,14,12
115721,2018-12-14,MER,0.3,9.0,28.0,37.0,59.0,43.0,40.0,9.0,83.0,40.0,18.8,2.4,138.0,585.0,3.859,0.0, 13,14,12
115729,2018-12-14,TLA,0.9,18.0,50.0,69.0,54.0,36.0,37.0,7.0,74.0,36.0,18.3,1.6,135.0,582.0,0.0,0.0, 13,14,12
115750,2018-12-14,MER,0.1,2.0,17.0,19.0,68.0,29.0,35.0,5.0,64.0,33.0,20.0,1.9,121.0,585.0,3.1239999999999997,0.0, 14,14,12
115758,2018-12-14,TLA,0.8,19.0,50.0,67.0,57.0,49.0,31.0,8.0,81.0,32.0,19.9,0.5,330.0,582.0,0.0,0.0, 14,14,12
115780,2018-12-14,MER,0.1,3.0,20.0,23.0,61.0,25.0,24.0,3.0,49.0,31.0,21.0,3.3,112.0,584.0,2.8510000000000004,0.0, 15,14,12
115789,2018-12-14,TLA,1.1,29.0,63.0,92.0,61.0,40.0,28.0,8.0,68.0,29.0,20.7,0.8,39.0,582.0,0.0,0.0, 15,14,12
115811,2018-12-14,MER,0.1,3.0,22.0,24.0,58.0,17.0,35.0,2.0,52.0,32.0,20.5,3.1,100.0,584.0,1.663,0.0, 16,14,12
115820,2018-12-14,TLA,0.8,14.0,51.0,65.0,65.0,50.0,35.0,6.0,85.0,25.0,21.4,0.4,338.0,581.0,0.0,0.0, 16,14,12
115842,2018-12-14,MER,0.2,2.0,24.0,26.0,47.0,14.0,40.0,2.0,54.0,33.0,19.9,3.6,121.0,584.0,0.818,0.0, 17,14,12
115851,2018-12-14,TLA,0.6,21.0,36.0,60.0,46.0,32.0,28.0,5.0,60.0,20.0,21.2,1.9,334.0,581.0,0.0,0.0, 17,14,12
115873,2018-12-14,MER,0.3,3.0,31.0,34.0,32.0,16.0,36.0,2.0,53.0,37.0,18.7,3.4,122.0,585.0,0.231,0.0, 18,14,12
115882,2018-12-14,TLA,0.6,14.0,48.0,62.0,26.0,28.0,21.0,2.0,49.0,32.0,19.3,2.2,99.0,582.0,0.0,0.0, 18,14,12
115904,2018-12-14,MER,0.5,3.0,42.0,45.0,20.0,26.0,31.0,2.0,57.0,40.0,17.6,1.9,102.0,585.0,0.0,0.0, 19,14,12
115913,2018-12-14,TLA,1.3,50.0,65.0,115.0,5.0,16.0,37.0,4.0,53.0,36.0,17.9,1.8,58.0,582.0,0.0,0.0, 19,14,12
115935,2018-12-14,MER,0.8,29.0,60.0,90.0,3.0,21.0,30.0,3.0,51.0,45.0,16.6,1.7,57.0,586.0,0.0,0.0, 20,14,12
115944,2018-12-14,TLA,0.8,26.0,57.0,83.0,9.0,17.0,39.0,36.0,56.0,36.0,17.1,2.3,342.0,583.0,0.0,0.0, 20,14,12
115966,2018-12-14,MER,0.9,41.0,61.0,102.0,1.0,23.0,32.0,3.0,55.0,49.0,15.7,1.7,63.0,586.0,0.0,0.0, 21,14,12
115975,2018-12-14,TLA,0.8,25.0,59.0,84.0,6.0,17.0,45.0,50.0,62.0,40.0,16.0,2.9,344.0,583.0,0.0,0.0, 21,14,12
115997,2018-12-14,MER,0.7,28.0,57.0,85.0,1.0,26.0,36.0,3.0,63.0,51.0,14.9,1.2,59.0,587.0,0.0,0.0, 22,14,12
116006,2018-12-14,TLA,0.8,25.0,58.0,82.0,2.0,28.0,62.0,31.0,90.0,44.0,14.7,2.4,343.0,584.0,0.0,0.0, 22,14,12
116028,2018-12-14,MER,1.1,67.0,57.0,124.0,1.0,23.0,29.0,4.0,53.0,53.0,14.3,1.3,351.0,587.0,0.0,0.0, 23,14,12
116037,2018-12-14,TLA,0.7,27.0,51.0,77.0,3.0,33.0,64.0,42.0,98.0,50.0,13.1,3.1,312.0,584.0,0.0,0.0, 23,14,12
116059,2018-12-14,MER,0.5,33.0,50.0,83.0,2.0,28.0,47.0,14.0,75.0,57.0,13.3,2.1,319.0,587.0,0.0,0.0, 00,14,12
116068,2018-12-14,TLA,0.7,18.0,40.0,58.0,4.0,19.0,47.0,60.0,66.0,55.0,11.6,1.9,309.0,584.0,0.0,0.0, 00,14,12
116098,2018-01-15,TLA,0.3,1.0,23.0,24.0,14.0,11.0,10.0,5.0,21.0,50.0,7.2,2.4,323.0,585.0,0.0,0.0, 01,15,01
