,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
224616,2017-03-26,MER,0.5,3.0,18.0,21.0,72.0,54.0,13.0,3.0,67.0,27.0,23.6,1.9,41.0,585.0,5.685,5.002, 13,26,03
224647,2017-03-26,MER,0.5,2.0,14.0,16.0,79.0,54.0,12.0,3.0,66.0,23.0,25.0,2.1,128.0,585.0,4.677,3.897, 14,26,03
224679,2017-03-26,MER,0.5,2.0,17.0,19.0,92.0,15.0,13.0,3.0,29.0,22.0,25.6,2.5,139.0,584.0,4.229,3.138, 15,26,03
224711,2017-03-26,MER,0.6,5.0,19.0,24.0,67.0,25.0,26.0,2.0,51.0,23.0,25.4,4.0,287.0,583.0,1.902,1.238, 16,26,03
224742,2017-03-26,MER,0.6,8.0,19.0,27.0,31.0,8.0,32.0,2.0,40.0,52.0,17.9,5.7,308.0,584.0,0.168,0.018000000000000002, 17,26,03
224774,2017-03-26,MER,0.5,3.0,24.0,27.0,36.0,27.0,12.0,2.0,39.0,53.0,17.4,3.7,86.0,585.0,0.366,0.063, 18,26,03
224806,2017-03-26,MER,0.6,1.0,24.0,25.0,35.0,32.0,14.0,2.0,46.0,58.0,16.8,2.5,143.0,585.0,0.18,0.0, 19,26,03
224838,2017-03-26,MER,0.7,2.0,32.0,34.0,27.0,13.0,12.0,2.0,25.0,60.0,16.2,1.7,179.0,586.0,0.0,0.0, 20,26,03
224870,2017-03-26,MER,0.8,4.0,38.0,42.0,22.0,16.0,12.0,2.0,28.0,55.0,16.9,1.3,203.0,586.0,0.0,0.0, 21,26,03
224902,2017-03-26,MER,0.9,6.0,45.0,51.0,14.0,18.0,19.0,2.0,37.0,52.0,17.3,2.6,350.0,587.0,0.0,0.0, 22,26,03
224934,2017-03-26,MER,0.5,3.0,28.0,31.0,19.0,13.0,19.0,15.0,32.0,53.0,16.7,2.8,1.0,587.0,0.0,0.0, 23,26,03
224966,2017-03-26,MER,0.4,1.0,25.0,27.0,20.0,16.0,14.0,4.0,30.0,59.0,15.6,1.6,28.0,587.0,0.0,0.0, 00,26,03
224999,2017-04-26,MER,0.4,0.0,14.0,14.0,43.0,26.0,19.0,2.0,44.0,24.0,18.9,2.1,191.0,584.0,0.0,0.0, 01,26,04
225007,2017-04-26,TLA,0.1,0.0,10.0,10.0,50.0,19.0,16.0,1.0,35.0,19.0,18.5,1.3,180.0,581.0,0.0,0.0, 01,26,04
225030,2017-04-26,MER,0.3,0.0,13.0,13.0,39.0,24.0,17.0,2.0,41.0,23.0,18.6,1.1,38.0,584.0,0.0,0.0, 02,26,04
225038,2017-04-26,TLA,0.0,0.0,6.0,6.0,52.0,9.0,12.0,1.0,21.0,15.0,18.6,1.3,224.0,580.0,0.0,0.0, 02,26,04
225061,2017-04-26,MER,0.5,1.0,32.0,33.0,23.0,15.0,17.0,2.0,32.0,25.0,18.1,1.1,100.0,583.0,0.0,0.0, 03,26,04
225069,2017-04-26,TLA,0.1,5.0,19.0,22.0,39.0,14.0,13.0,2.0,27.0,18.0,17.9,0.1,73.0,580.0,0.0,0.0, 03,26,04
225092,2017-04-26,MER,0.6,4.0,39.0,43.0,17.0,21.0,15.0,2.0,37.0,26.0,17.4,0.8,322.0,583.0,0.0,0.0, 04,26,04
225100,2017-04-26,TLA,0.0,0.0,11.0,11.0,46.0,17.0,10.0,1.0,27.0,20.0,17.4,1.0,257.0,580.0,0.0,0.0, 04,26,04
225123,2017-04-26,MER,0.9,18.0,40.0,59.0,14.0,18.0,16.0,3.0,34.0,26.0,17.1,0.8,259.0,583.0,0.0,0.0, 05,26,04
225131,2017-04-26,TLA,0.2,1.0,20.0,21.0,37.0,15.0,11.0,1.0,26.0,22.0,16.9,1.6,169.0,580.0,0.0,0.0, 05,26,04
225154,2017-04-26,MER,1.5,64.0,51.0,115.0,6.0,32.0,23.0,5.0,55.0,26.0,17.0,1.6,240.0,583.0,0.002,0.0, 06,26,04
225161,2017-04-26,TLA,0.6,30.0,52.0,83.0,11.0,24.0,27.0,2.0,51.0,25.0,16.1,1.0,192.0,580.0,0.0,0.0, 06,26,04
225184,2017-04-26,MER,1.4,65.0,50.0,115.0,1.0,33.0,33.0,3.0,67.0,28.0,16.0,1.7,115.0,583.0,0.141,0.019, 07,26,04
225192,2017-04-26,TLA,1.4,101.0,69.0,170.0,3.0,33.0,45.0,6.0,78.0,26.0,15.7,1.0,350.0,580.0,0.159,0.025, 07,26,04
225215,2017-04-26,MER,1.8,80.0,56.0,136.0,6.0,30.0,37.0,4.0,67.0,27.0,17.4,1.7,171.0,584.0,0.774,0.204, 08,26,04
225222,2017-04-26,TLA,1.3,89.0,63.0,152.0,8.0,42.0,64.0,16.0,106.0,25.0,17.1,0.8,329.0,581.0,0.95,0.225, 08,26,04
225253,2017-04-26,TLA,0.9,43.0,57.0,101.0,22.0,36.0,42.0,3.0,78.0,22.0,18.9,1.3,123.0,581.0,1.9369999999999998,0.8759999999999999, 09,26,04
225282,2017-04-26,TLA,1.0,40.0,62.0,102.0,31.0,48.0,57.0,5.0,105.0,20.0,20.3,2.1,96.0,581.0,2.895,1.8630000000000002, 10,26,04
225311,2017-04-26,TLA,0.8,25.0,48.0,74.0,50.0,35.0,44.0,3.0,79.0,17.0,22.4,1.0,53.0,581.0,4.123,3.27, 11,26,04
225332,2017-04-26,MER,0.6,9.0,23.0,31.0,64.0,15.0,25.0,2.0,41.0,11.0,24.8,2.8,186.0,583.0,5.156000000000001,4.213, 12,26,04
225340,2017-04-26,TLA,0.5,11.0,40.0,51.0,72.0,32.0,32.0,3.0,64.0,14.0,23.9,0.6,325.0,580.0,4.8069999999999995,4.2219999999999995, 12,26,04
225362,2017-04-26,MER,0.7,11.0,26.0,37.0,70.0,19.0,30.0,2.0,49.0,11.0,26.3,2.7,212.0,583.0,5.104,4.208, 13,26,04
225370,2017-04-26,TLA,0.4,8.0,35.0,43.0,90.0,31.0,29.0,2.0,60.0,13.0,25.1,1.1,292.0,580.0,4.917,4.337, 13,26,04
225392,2017-04-26,MER,0.7,5.0,26.0,32.0,90.0,28.0,28.0,2.0,55.0,10.0,27.0,2.5,267.0,582.0,4.857,3.807, 14,26,04
225399,2017-04-26,TLA,0.3,8.0,20.0,28.0,91.0,23.0,24.0,2.0,47.0,11.0,26.2,0.4,223.0,580.0,5.119,4.365, 14,26,04
225422,2017-04-26,MER,0.6,4.0,22.0,27.0,91.0,23.0,30.0,2.0,53.0,9.0,27.9,2.4,4.0,582.0,4.194,2.923, 15,26,04
225429,2017-04-26,TLA,0.2,5.0,15.0,20.0,85.0,17.0,24.0,2.0,41.0,9.0,27.1,1.6,132.0,579.0,4.571000000000001,3.5789999999999997, 15,26,04
225452,2017-04-26,MER,0.6,4.0,27.0,31.0,92.0,21.0,23.0,2.0,44.0,8.0,28.2,2.6,240.0,581.0,3.173,1.79, 16,26,04
225459,2017-04-26,TLA,0.2,5.0,15.0,20.0,75.0,15.0,19.0,2.0,34.0,8.0,28.3,1.0,351.0,578.0,3.6439999999999997,2.424, 16,26,04
225482,2017-04-26,MER,0.6,5.0,25.0,30.0,82.0,17.0,22.0,2.0,40.0,7.0,28.7,2.8,263.0,581.0,2.142,0.9, 17,26,04
225489,2017-04-26,TLA,0.3,13.0,23.0,36.0,68.0,14.0,30.0,2.0,44.0,8.0,28.4,3.0,4.0,578.0,2.359,1.1340000000000001, 17,26,04
225512,2017-04-26,MER,0.5,1.0,18.0,20.0,67.0,19.0,41.0,2.0,60.0,14.0,27.6,3.1,120.0,581.0,0.986,0.23600000000000002, 18,26,04
225519,2017-04-26,TLA,0.4,14.0,27.0,41.0,57.0,16.0,28.0,2.0,43.0,9.0,27.7,3.2,350.0,578.0,1.214,0.371, 18,26,04
225542,2017-04-26,MER,0.6,1.0,23.0,25.0,48.0,24.0,41.0,2.0,65.0,19.0,25.5,3.3,150.0,582.0,0.267,0.0, 19,26,04
225549,2017-04-26,TLA,0.4,6.0,35.0,41.0,48.0,17.0,34.0,5.0,51.0,10.0,26.3,4.2,346.0,579.0,0.326,0.044000000000000004, 19,26,04
225572,2017-04-26,MER,0.6,1.0,28.0,28.0,43.0,27.0,34.0,2.0,61.0,19.0,23.9,3.0,128.0,582.0,0.0,0.0, 20,26,04
225580,2017-04-26,TLA,0.5,15.0,47.0,62.0,37.0,17.0,38.0,3.0,55.0,12.0,24.8,2.7,5.0,580.0,0.0,0.0, 20,26,04
225603,2017-04-26,MER,0.7,1.0,35.0,36.0,35.0,22.0,31.0,2.0,53.0,20.0,22.9,2.1,137.0,583.0,0.0,0.0, 21,26,04
225611,2017-04-26,TLA,0.8,31.0,53.0,83.0,26.0,33.0,48.0,4.0,80.0,20.0,22.9,0.7,6.0,580.0,0.0,0.0, 21,26,04
225634,2017-04-26,MER,1.2,11.0,63.0,74.0,10.0,34.0,36.0,2.0,71.0,22.0,21.9,1.1,56.0,583.0,0.0,0.0, 22,26,04
225642,2017-04-26,TLA,0.5,5.0,39.0,44.0,31.0,32.0,28.0,2.0,59.0,23.0,21.4,0.9,219.0,581.0,0.0,0.0, 22,26,04
225665,2017-04-26,MER,1.4,35.0,63.0,98.0,8.0,39.0,43.0,4.0,82.0,25.0,21.0,1.6,340.0,584.0,0.0,0.0, 23,26,04
225673,2017-04-26,TLA,0.5,3.0,37.0,39.0,31.0,26.0,25.0,2.0,51.0,26.0,19.9,1.1,306.0,581.0,0.0,0.0, 23,26,04
225696,2017-04-26,MER,0.8,6.0,49.0,54.0,14.0,37.0,57.0,3.0,93.0,26.0,19.7,1.5,349.0,584.0,0.0,0.0, 00,26,04
225704,2017-04-26,TLA,0.5,2.0,44.0,46.0,18.0,30.0,32.0,2.0,62.0,28.0,18.8,1.4,268.0,581.0,0.0,0.0, 00,26,04
226453,2017-06-26,MER,0.5,2.0,20.0,22.0,5.0,7.0,3.0,1.0,10.0,87.0,15.8,1.3,168.0,588.0,0.0,0.0, 01,26,06
226463,2017-06-26,TLA,0.4,2.0,18.0,20.0,6.0,13.0,3.0,2.0,15.0,79.0,15.4,0.8,38.0,585.0,0.0,0.0, 01,26,06
226486,2017-06-26,MER,0.5,3.0,18.0,20.0,6.0,6.0,1.0,1.0,7.0,85.0,15.4,1.3,232.0,588.0,0.0,0.0, 02,26,06
226496,2017-06-26,TLA,0.5,4.0,20.0,24.0,4.0,7.0,4.0,1.0,12.0,82.0,15.0,0.9,97.0,584.0,0.0,0.0, 02,26,06
226519,2017-06-26,MER,0.4,3.0,16.0,19.0,7.0,9.0,1.0,1.0,10.0,83.0,15.5,0.8,279.0,587.0,0.0,0.0, 03,26,06
226529,2017-06-26,TLA,0.4,5.0,21.0,26.0,3.0,5.0,1.0,1.0,6.0,83.0,14.8,0.6,13.0,584.0,0.0,0.0, 03,26,06
226552,2017-06-26,MER,0.5,3.0,17.0,20.0,6.0,8.0,3.0,1.0,11.0,85.0,15.3,1.1,350.0,587.0,0.0,0.0, 04,26,06
226562,2017-06-26,TLA,0.4,11.0,21.0,33.0,1.0,9.0,5.0,2.0,14.0,83.0,15.0,1.6,327.0,584.0,0.0,0.0, 04,26,06
226585,2017-06-26,MER,0.6,13.0,23.0,36.0,2.0,8.0,3.0,2.0,11.0,86.0,15.3,1.1,8.0,587.0,0.0,0.0, 05,26,06
226595,2017-06-26,TLA,0.5,26.0,21.0,48.0,1.0,12.0,11.0,2.0,22.0,82.0,14.6,2.0,339.0,584.0,0.0,0.0, 05,26,06
226618,2017-06-26,MER,0.7,37.0,23.0,60.0,2.0,14.0,9.0,2.0,22.0,84.0,15.3,1.9,82.0,587.0,0.005,0.0, 06,26,06
226628,2017-06-26,TLA,0.7,42.0,24.0,65.0,1.0,15.0,8.0,2.0,23.0,80.0,14.7,1.6,350.0,584.0,0.0,0.0, 06,26,06
226651,2017-06-26,MER,1.1,36.0,23.0,60.0,2.0,13.0,9.0,3.0,22.0,83.0,15.3,1.6,95.0,587.0,0.177,0.026000000000000002, 07,26,06
226661,2017-06-26,TLA,0.8,51.0,24.0,75.0,1.0,15.0,13.0,3.0,28.0,80.0,14.9,0.8,164.0,584.0,0.153,0.023, 07,26,06
226684,2017-06-26,MER,1.5,69.0,26.0,94.0,3.0,15.0,17.0,3.0,32.0,81.0,15.7,1.1,118.0,588.0,0.529,0.159, 08,26,06
226694,2017-06-26,TLA,0.9,56.0,22.0,79.0,2.0,18.0,18.0,3.0,36.0,77.0,15.3,1.3,131.0,584.0,0.475,0.142, 08,26,06
226717,2017-06-26,MER,1.5,74.0,30.0,105.0,6.0,16.0,21.0,4.0,36.0,76.0,16.8,1.4,31.0,588.0,1.834,0.893, 09,26,06
226727,2017-06-26,TLA,1.2,66.0,27.0,93.0,5.0,21.0,21.0,3.0,42.0,70.0,16.6,0.4,18.0,585.0,1.571,0.738, 09,26,06
226750,2017-06-26,MER,1.0,30.0,29.0,59.0,17.0,17.0,14.0,3.0,32.0,64.0,18.4,1.5,95.0,588.0,2.784,1.889, 10,26,06
226760,2017-06-26,TLA,0.9,33.0,26.0,59.0,16.0,27.0,20.0,2.0,47.0,57.0,18.2,1.6,148.0,585.0,2.912,1.909, 10,26,06
226783,2017-06-26,MER,0.9,21.0,27.0,48.0,26.0,26.0,13.0,3.0,39.0,55.0,20.0,1.7,162.0,588.0,3.344,2.764, 11,26,06
226792,2017-06-26,TLA,0.8,21.0,28.0,49.0,28.0,21.0,17.0,2.0,38.0,52.0,19.5,1.8,155.0,585.0,3.7739999999999996,3.033, 11,26,06
226814,2017-06-26,MER,0.8,10.0,22.0,32.0,36.0,5.0,11.0,2.0,15.0,51.0,21.2,2.1,152.0,587.0,3.312,2.972, 12,26,06
226823,2017-06-26,TLA,0.8,16.0,29.0,45.0,45.0,27.0,16.0,2.0,43.0,46.0,20.9,0.8,98.0,584.0,4.593,4.034, 12,26,06
226845,2017-06-26,MER,0.8,10.0,22.0,32.0,33.0,29.0,14.0,2.0,43.0,50.0,21.4,2.2,162.0,587.0,2.491,2.431, 13,26,06
226854,2017-06-26,TLA,0.8,10.0,31.0,40.0,59.0,42.0,16.0,2.0,58.0,41.0,22.4,1.8,128.0,584.0,4.228,3.844, 13,26,06
226876,2017-06-26,MER,0.6,7.0,16.0,24.0,36.0,25.0,11.0,1.0,36.0,46.0,22.3,2.5,159.0,586.0,3.017,2.9160000000000004, 14,26,06
226885,2017-06-26,TLA,0.7,6.0,23.0,29.0,69.0,27.0,13.0,2.0,40.0,38.0,22.7,2.6,119.0,583.0,3.5269999999999997,3.161, 14,26,06
226918,2017-06-26,TLA,0.6,5.0,22.0,27.0,41.0,7.0,13.0,1.0,20.0,45.0,21.5,1.2,195.0,583.0,0.88,0.655, 15,26,06
226951,2017-06-26,TLA,0.7,14.0,26.0,40.0,20.0,13.0,9.0,1.0,23.0,54.0,19.1,3.9,301.0,582.0,1.024,0.6990000000000001, 16,26,06
226983,2017-06-26,TLA,0.9,32.0,36.0,68.0,8.0,1.0,27.0,6.0,28.0,59.0,17.8,4.5,340.0,583.0,0.473,0.223, 17,26,06
227015,2017-06-26,TLA,0.8,16.0,32.0,48.0,22.0,24.0,14.0,3.0,38.0,60.0,17.3,2.7,347.0,583.0,0.5770000000000001,0.184, 18,26,06
227037,2017-06-26,MER,1.0,14.0,43.0,56.0,10.0,2.0,3.0,1.0,5.0,85.0,15.3,1.7,353.0,587.0,0.049,0.0, 19,26,06
227047,2017-06-26,TLA,0.8,17.0,40.0,57.0,12.0,9.0,11.0,4.0,21.0,65.0,16.3,1.9,307.0,584.0,0.121,0.016, 19,26,06
227069,2017-06-26,MER,0.9,11.0,38.0,48.0,10.0,18.0,4.0,2.0,22.0,86.0,15.0,1.1,278.0,587.0,0.0,0.0, 20,26,06
227079,2017-06-26,TLA,0.7,16.0,27.0,42.0,14.0,13.0,4.0,7.0,17.0,68.0,15.7,0.3,233.0,584.0,0.002,0.003, 20,26,06
227102,2017-06-26,MER,0.9,5.0,36.0,41.0,9.0,16.0,5.0,3.0,21.0,88.0,14.9,1.1,111.0,587.0,0.0,0.0, 21,26,06
227112,2017-06-26,TLA,0.7,7.0,35.0,42.0,8.0,22.0,4.0,7.0,26.0,75.0,15.4,1.5,145.0,584.0,0.0,0.0, 21,26,06
227135,2017-06-26,MER,0.9,11.0,43.0,53.0,3.0,16.0,5.0,3.0,21.0,88.0,15.0,1.0,25.0,587.0,0.0,0.0, 22,26,06
227145,2017-06-26,TLA,0.8,15.0,37.0,52.0,7.0,21.0,5.0,7.0,26.0,76.0,15.2,0.6,105.0,584.0,0.0,0.0, 22,26,06
227168,2017-06-26,MER,0.9,10.0,40.0,50.0,2.0,16.0,5.0,3.0,21.0,89.0,14.8,1.1,18.0,587.0,0.0,0.0, 23,26,06
227178,2017-06-26,TLA,1.0,27.0,43.0,69.0,1.0,17.0,10.0,6.0,27.0,77.0,15.4,1.0,350.0,584.0,0.0,0.0, 23,26,06
227201,2017-06-26,MER,0.8,13.0,38.0,50.0,2.0,18.0,6.0,3.0,23.0,86.0,15.2,1.1,28.0,588.0,0.0,0.0, 00,26,06
227211,2017-06-26,TLA,0.8,21.0,36.0,57.0,1.0,30.0,11.0,7.0,41.0,79.0,15.4,1.5,350.0,584.0,0.0,0.0, 00,26,06
227244,2017-07-26,TLA,0.8,22.0,53.0,74.0,3.0,19.0,10.0,2.0,29.0,80.0,14.8,0.8,49.0,585.0,0.0,0.0, 01,26,07
227277,2017-07-26,TLA,0.5,4.0,40.0,45.0,7.0,15.0,8.0,2.0,23.0,76.0,15.0,0.5,231.0,585.0,0.0,0.0, 02,26,07
227310,2017-07-26,TLA,0.7,13.0,46.0,59.0,1.0,18.0,11.0,2.0,29.0,80.0,14.7,1.3,250.0,584.0,0.0,0.0, 03,26,07
227343,2017-07-26,TLA,0.8,21.0,45.0,65.0,1.0,26.0,14.0,2.0,40.0,81.0,14.5,0.8,352.0,584.0,0.0,0.0, 04,26,07
227376,2017-07-26,TLA,0.8,32.0,44.0,76.0,1.0,24.0,16.0,2.0,39.0,81.0,14.4,0.4,257.0,584.0,0.0,0.0, 05,26,07
227409,2017-07-26,TLA,0.8,45.0,34.0,79.0,1.0,24.0,15.0,2.0,38.0,81.0,14.3,0.9,242.0,584.0,0.0,0.0, 06,26,07
227442,2017-07-26,TLA,1.1,54.0,41.0,95.0,2.0,26.0,23.0,2.0,49.0,81.0,14.2,0.8,300.0,585.0,0.067,0.009000000000000001, 07,26,07
227475,2017-07-26,TLA,1.3,73.0,36.0,109.0,3.0,14.0,27.0,3.0,41.0,79.0,14.6,1.3,287.0,585.0,0.483,0.11900000000000001, 08,26,07
227508,2017-07-26,TLA,1.1,65.0,42.0,107.0,5.0,27.0,29.0,3.0,56.0,76.0,15.3,1.8,299.0,585.0,1.175,0.524, 09,26,07
227541,2017-07-26,TLA,1.2,68.0,49.0,116.0,8.0,37.0,38.0,3.0,75.0,68.0,16.6,1.8,299.0,586.0,1.778,1.065, 10,26,07
227573,2017-07-26,TLA,0.9,40.0,42.0,81.0,20.0,43.0,28.0,2.0,70.0,59.0,18.0,1.6,253.0,585.0,3.8139999999999996,2.928, 11,26,07
227604,2017-07-26,TLA,0.9,23.0,41.0,64.0,34.0,32.0,24.0,3.0,57.0,47.0,20.1,1.3,358.0,585.0,4.654,3.9619999999999997, 12,26,07
227635,2017-07-26,TLA,0.6,15.0,37.0,52.0,46.0,30.0,20.0,2.0,50.0,39.0,21.3,1.2,46.0,584.0,5.22,4.56, 13,26,07
227666,2017-07-26,TLA,0.5,10.0,30.0,40.0,70.0,24.0,11.0,2.0,35.0,34.0,22.6,0.8,65.0,584.0,4.438,3.7310000000000003, 14,26,07
227698,2017-07-26,TLA,0.5,4.0,33.0,37.0,62.0,9.0,16.0,2.0,26.0,41.0,21.5,3.3,243.0,583.0,2.3680000000000003,1.7209999999999999, 15,26,07
227730,2017-07-26,TLA,0.5,6.0,32.0,38.0,41.0,3.0,14.0,1.0,17.0,41.0,20.9,3.4,284.0,583.0,1.6880000000000002,0.991, 16,26,07
227762,2017-07-26,TLA,0.9,28.0,43.0,72.0,22.0,3.0,21.0,2.0,24.0,39.0,21.2,1.4,68.0,583.0,0.992,0.475, 17,26,07
227794,2017-07-26,TLA,0.6,6.0,40.0,47.0,20.0,6.0,20.0,5.0,26.0,48.0,19.1,2.2,176.0,583.0,0.122,0.03, 18,26,07
227826,2017-07-26,TLA,0.7,3.0,44.0,47.0,26.0,33.0,13.0,1.0,45.0,56.0,17.9,1.2,188.0,584.0,0.138,0.024, 19,26,07
227858,2017-07-26,TLA,0.8,5.0,54.0,59.0,14.0,11.0,11.0,1.0,23.0,54.0,17.9,1.4,179.0,584.0,0.031,0.003, 20,26,07
227890,2017-07-26,TLA,0.8,8.0,52.0,61.0,9.0,24.0,25.0,2.0,49.0,56.0,17.8,1.5,314.0,584.0,0.0,0.0, 21,26,07
227922,2017-07-26,TLA,0.7,9.0,45.0,54.0,7.0,11.0,30.0,2.0,41.0,60.0,17.4,2.3,302.0,585.0,0.0,0.0, 22,26,07
227954,2017-07-26,TLA,0.6,4.0,35.0,39.0,9.0,15.0,19.0,2.0,34.0,62.0,17.1,2.5,297.0,585.0,0.0,0.0, 23,26,07
227986,2017-07-26,TLA,0.4,2.0,23.0,25.0,11.0,23.0,11.0,19.0,34.0,68.0,16.2,3.7,290.0,585.0,0.0,0.0, 00,26,07
228831,2017-09-26,MER,0.9,28.0,31.0,59.0,1.0,24.0,14.0,2.0,38.0,88.0,16.2,1.3,326.0,583.0,0.0,0.0, 04,26,09
228858,2017-09-26,MER,1.0,41.0,29.0,70.0,1.0,26.0,16.0,2.0,42.0,86.0,16.3,1.1,286.0,583.0,0.0,0.0, 05,26,09
228885,2017-09-26,MER,1.0,62.0,27.0,88.0,1.0,23.0,23.0,3.0,45.0,86.0,16.3,1.6,318.0,583.0,0.0,0.0, 06,26,09
228912,2017-09-26,MER,1.3,84.0,26.0,110.0,1.0,26.0,27.0,4.0,53.0,85.0,16.4,1.6,312.0,583.0,0.035,0.006999999999999999, 07,26,09
228939,2017-09-26,MER,1.4,90.0,31.0,121.0,2.0,27.0,27.0,4.0,55.0,83.0,16.7,1.0,311.0,584.0,0.42100000000000004,0.111, 08,26,09
228966,2017-09-26,MER,1.3,69.0,36.0,105.0,3.0,30.0,26.0,3.0,56.0,81.0,17.3,0.6,166.0,584.0,0.815,0.381, 09,26,09
228993,2017-09-26,MER,1.2,56.0,43.0,99.0,7.0,43.0,29.0,3.0,73.0,76.0,18.1,1.1,344.0,584.0,1.704,1.079, 10,26,09
229020,2017-09-26,MER,0.8,29.0,35.0,64.0,20.0,35.0,23.0,2.0,58.0,66.0,19.8,1.6,28.0,584.0,3.3489999999999998,2.496, 11,26,09
229047,2017-09-26,MER,0.8,21.0,41.0,62.0,32.0,55.0,26.0,2.0,82.0,60.0,21.1,1.4,29.0,584.0,3.54,2.9130000000000003, 12,26,09
229075,2017-09-26,MER,0.6,10.0,30.0,40.0,58.0,45.0,29.0,4.0,74.0,53.0,22.6,2.1,48.0,583.0,4.198,3.5, 13,26,09
229103,2017-09-26,MER,0.5,5.0,23.0,28.0,82.0,45.0,29.0,8.0,74.0,46.0,23.7,1.8,30.0,582.0,3.98,3.1719999999999997, 14,26,09
229131,2017-09-26,MER,0.3,2.0,16.0,18.0,81.0,50.0,28.0,9.0,77.0,42.0,24.7,2.1,60.0,581.0,3.305,2.3680000000000003, 15,26,09
229159,2017-09-26,MER,0.4,1.0,16.0,17.0,60.0,38.0,34.0,6.0,72.0,44.0,24.5,3.1,96.0,581.0,1.683,1.064, 16,26,09
229187,2017-09-26,MER,0.5,2.0,19.0,21.0,56.0,36.0,35.0,4.0,70.0,50.0,24.0,3.4,132.0,581.0,1.704,0.7609999999999999, 17,26,09
229214,2017-09-26,MER,0.4,3.0,25.0,28.0,32.0,18.0,24.0,9.0,42.0,54.0,22.8,3.2,80.0,581.0,0.18600000000000003,0.059000000000000004, 18,26,09
229240,2017-09-26,MER,0.6,8.0,32.0,40.0,11.0,34.0,17.0,7.0,51.0,78.0,19.0,3.1,39.0,582.0,0.003,0.013999999999999999, 19,26,09
229265,2017-09-26,MER,0.9,17.0,43.0,60.0,10.0,64.0,1.0,4.0,65.0,89.0,17.2,3.1,310.0,583.0,0.0,0.0, 20,26,09
229290,2017-09-26,MER,0.8,11.0,41.0,52.0,14.0,34.0,14.0,3.0,48.0,83.0,17.6,2.1,243.0,583.0,0.0,0.0, 21,26,09
229317,2017-09-26,MER,0.6,8.0,34.0,43.0,15.0,12.0,2.0,4.0,14.0,74.0,18.3,2.0,265.0,584.0,0.0,0.0, 22,26,09
229344,2017-09-26,MER,0.8,14.0,49.0,62.0,4.0,25.0,15.0,3.0,41.0,78.0,18.0,2.2,309.0,584.0,0.0,0.0, 23,26,09
229371,2017-09-26,MER,0.4,4.0,36.0,40.0,8.0,16.0,10.0,4.0,26.0,79.0,17.3,1.8,323.0,584.0,0.0,0.0, 00,26,09
229472,2017-10-26,TLA,0.3,31.0,32.0,64.0,1.0,14.0,18.0,7.0,32.0,72.0,8.1,1.6,287.0,583.0,0.0,0.0, 04,26,10
229501,2017-10-26,TLA,0.4,37.0,27.0,64.0,1.0,20.0,18.0,5.0,38.0,72.0,7.7,1.3,263.0,583.0,0.0,0.0, 05,26,10
229530,2017-10-26,TLA,0.8,77.0,27.0,103.0,1.0,15.0,19.0,5.0,34.0,73.0,7.4,1.1,258.0,583.0,0.0,0.0, 06,26,10
229559,2017-10-26,TLA,1.9,169.0,30.0,200.0,2.0,13.0,35.0,7.0,48.0,73.0,7.5,0.8,260.0,583.0,0.03,0.023, 07,26,10
229588,2017-10-26,TLA,2.1,197.0,36.0,232.0,3.0,36.0,47.0,9.0,83.0,69.0,8.8,0.4,184.0,584.0,0.525,0.126, 08,26,10
229617,2017-10-26,TLA,1.2,104.0,44.0,149.0,7.0,27.0,37.0,8.0,64.0,59.0,11.2,0.6,153.0,584.0,1.5119999999999998,0.5429999999999999, 09,26,10
229646,2017-10-26,TLA,1.1,59.0,45.0,104.0,17.0,40.0,32.0,8.0,72.0,51.0,13.6,0.8,141.0,584.0,2.708,1.459, 10,26,10
229675,2017-10-26,TLA,0.9,45.0,57.0,103.0,27.0,47.0,32.0,9.0,80.0,45.0,16.0,0.8,150.0,583.0,3.548,2.4659999999999997, 11,26,10
229704,2017-10-26,TLA,1.0,37.0,67.0,104.0,38.0,49.0,39.0,10.0,87.0,38.0,18.3,0.4,319.0,582.0,4.022,3.161, 12,26,10
229733,2017-10-26,TLA,0.9,25.0,70.0,95.0,50.0,51.0,45.0,8.0,96.0,34.0,19.8,1.3,356.0,582.0,3.928,3.125, 13,26,10
229762,2017-10-26,TLA,0.8,18.0,59.0,77.0,63.0,43.0,32.0,5.0,75.0,32.0,21.2,1.0,11.0,581.0,3.7289999999999996,2.77, 14,26,10
229790,2017-10-26,TLA,0.7,12.0,44.0,57.0,75.0,37.0,26.0,4.0,63.0,32.0,22.0,2.1,341.0,580.0,3.139,1.973, 15,26,10
229819,2017-10-26,TLA,0.6,9.0,39.0,48.0,75.0,31.0,35.0,4.0,66.0,31.0,22.7,2.0,338.0,580.0,2.29,1.069, 16,26,10
229848,2017-10-26,TLA,0.6,16.0,40.0,54.0,59.0,25.0,25.0,11.0,50.0,31.0,22.5,2.1,13.0,580.0,1.193,0.341, 17,26,10
229877,2017-10-26,TLA,0.8,17.0,46.0,63.0,56.0,35.0,34.0,45.0,69.0,33.0,21.7,2.4,1.0,580.0,0.45,0.026000000000000002, 18,26,10
229906,2017-10-26,TLA,0.8,12.0,64.0,78.0,24.0,35.0,53.0,64.0,88.0,37.0,20.5,3.8,326.0,581.0,0.054000000000000006,0.0, 19,26,10
