,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
50479,2019-02-24,TLA,0.1,3.0,21.0,24.0,7.0,21.0,1.0,2.0,22.0,54.0,13.7,3.0,323.0,584.0,0.0,0.0, 06,24,02
50500,2019-02-24,MER,0.4,18.0,31.0,49.0,1.0,17.0,18.0,4.0,35.0,57.0,14.9,2.0,301.0,587.0,0.0,0.0, 07,24,02
50530,2019-02-24,MER,0.6,29.0,30.0,59.0,3.0,20.0,18.0,4.0,38.0,56.0,14.5,2.7,309.0,588.0,0.008,0.006999999999999999, 08,24,02
50539,2019-02-24,TLA,0.2,10.0,22.0,32.0,9.0,5.0,18.0,1.0,23.0,51.0,13.3,2.7,323.0,584.0,0.0,0.0, 08,24,02
50560,2019-02-24,MER,0.5,31.0,27.0,57.0,10.0,25.0,23.0,4.0,47.0,52.0,15.0,1.7,303.0,588.0,0.32,0.114, 09,24,02
50569,2019-02-24,TLA,0.3,18.0,21.0,39.0,15.0,12.0,9.0,5.0,21.0,48.0,14.4,3.0,342.0,585.0,0.0,0.0, 09,24,02
50590,2019-02-24,MER,0.3,20.0,23.0,43.0,21.0,16.0,21.0,3.0,37.0,48.0,16.4,1.3,2.0,588.0,1.262,0.525, 10,24,02
50599,2019-02-24,TLA,0.2,14.0,18.0,31.0,23.0,19.0,21.0,5.0,39.0,43.0,15.8,3.4,342.0,585.0,0.0,0.0, 10,24,02
50620,2019-02-24,MER,0.3,14.0,22.0,36.0,34.0,15.0,15.0,3.0,31.0,44.0,18.0,1.7,32.0,588.0,2.556,1.6130000000000002, 11,24,02
50629,2019-02-24,TLA,0.1,9.0,14.0,23.0,33.0,23.0,26.0,3.0,50.0,39.0,17.5,3.1,345.0,586.0,0.0,0.0, 11,24,02
50650,2019-02-24,MER,0.4,10.0,26.0,37.0,51.0,23.0,19.0,3.0,42.0,40.0,19.9,1.8,21.0,588.0,3.602,3.0189999999999997, 12,24,02
50659,2019-02-24,TLA,0.2,9.0,14.0,23.0,44.0,10.0,24.0,3.0,35.0,36.0,19.0,3.1,348.0,585.0,0.0,0.0, 12,24,02
50680,2019-02-24,MER,0.2,3.0,17.0,20.0,70.0,35.0,20.0,2.0,55.0,37.0,20.9,2.3,52.0,587.0,4.312,4.249, 13,24,02
50689,2019-02-24,TLA,0.2,4.0,12.0,15.0,59.0,19.0,25.0,3.0,44.0,33.0,20.7,2.1,351.0,584.0,0.0,0.0, 13,24,02
50709,2019-02-24,MER,0.1,1.0,11.0,12.0,73.0,30.0,22.0,2.0,52.0,34.0,21.9,1.9,99.0,586.0,4.779,4.933, 14,24,02
50718,2019-02-24,TLA,0.2,3.0,14.0,17.0,62.0,23.0,23.0,2.0,45.0,31.0,22.1,1.8,342.0,584.0,0.0,0.0, 14,24,02
50739,2019-02-24,MER,0.2,1.0,14.0,15.0,69.0,17.0,15.0,1.0,32.0,32.0,22.4,2.1,170.0,586.0,3.2680000000000002,3.405, 15,24,02
50748,2019-02-24,TLA,0.4,6.0,15.0,21.0,48.0,15.0,23.0,2.0,38.0,32.0,22.0,2.7,7.0,583.0,0.0,0.0, 15,24,02
50769,2019-02-24,MER,0.3,6.0,24.0,30.0,54.0,23.0,16.0,1.0,39.0,32.0,22.2,3.0,204.0,585.0,2.122,1.9769999999999999, 16,24,02
50778,2019-02-24,TLA,0.6,13.0,22.0,35.0,33.0,19.0,12.0,2.0,31.0,46.0,19.3,2.5,25.0,582.0,0.0,0.0, 16,24,02
50799,2019-02-24,MER,0.2,6.0,15.0,21.0,38.0,14.0,17.0,0.0,31.0,33.0,22.1,2.8,197.0,585.0,1.5519999999999998,1.196, 17,24,02
50808,2019-02-24,TLA,0.8,17.0,28.0,45.0,28.0,13.0,18.0,2.0,31.0,49.0,19.1,2.8,41.0,582.0,0.0,0.0, 17,24,02
50829,2019-02-24,MER,0.2,1.0,16.0,17.0,46.0,16.0,15.0,0.0,31.0,41.0,20.0,2.5,158.0,585.0,1.936,1.06, 18,24,02
50838,2019-02-24,TLA,0.8,8.0,20.0,28.0,28.0,21.0,9.0,2.0,30.0,43.0,19.4,1.5,18.0,582.0,0.0,0.0, 18,24,02
50859,2019-02-24,MER,0.4,2.0,27.0,29.0,41.0,9.0,10.0,1.0,18.0,46.0,19.2,2.2,171.0,585.0,0.731,0.292, 19,24,02
50868,2019-02-24,TLA,0.3,7.0,24.0,31.0,17.0,15.0,16.0,3.0,31.0,53.0,17.6,4.0,337.0,583.0,0.0,0.0, 19,24,02
50888,2019-02-24,MER,0.4,4.0,28.0,31.0,25.0,28.0,14.0,1.0,43.0,56.0,18.0,4.0,302.0,586.0,0.0,0.0, 20,24,02
50897,2019-02-24,TLA,0.2,5.0,18.0,23.0,17.0,17.0,27.0,9.0,43.0,62.0,15.6,6.7,322.0,583.0,0.0,0.0, 20,24,02
50917,2019-02-24,MER,0.3,6.0,18.0,23.0,14.0,22.0,25.0,3.0,47.0,67.0,15.8,4.4,319.0,587.0,0.0,0.0, 21,24,02
50926,2019-02-24,TLA,0.2,5.0,20.0,25.0,12.0,13.0,18.0,10.0,31.0,71.0,13.7,4.4,328.0,584.0,0.0,0.0, 21,24,02
50947,2019-02-24,MER,0.3,7.0,21.0,28.0,10.0,3.0,22.0,4.0,26.0,68.0,15.5,2.7,290.0,587.0,0.0,0.0, 22,24,02
50956,2019-02-24,TLA,0.2,5.0,18.0,23.0,10.0,14.0,11.0,2.0,26.0,74.0,13.2,4.3,320.0,584.0,0.0,0.0, 22,24,02
50977,2019-02-24,MER,0.2,4.0,17.0,21.0,14.0,5.0,15.0,2.0,20.0,73.0,14.7,3.0,299.0,588.0,0.0,0.0, 23,24,02
50986,2019-02-24,TLA,0.2,3.0,17.0,20.0,12.0,1.0,18.0,2.0,19.0,75.0,13.0,2.6,323.0,584.0,0.0,0.0, 23,24,02
51007,2019-02-24,MER,0.2,3.0,16.0,19.0,15.0,11.0,10.0,1.0,21.0,73.0,14.4,2.3,312.0,588.0,0.0,0.0, 00,24,02
51039,2019-03-24,MER,0.3,3.0,28.0,31.0,8.0,1.0,33.0,3.0,33.0,52.0,16.5,3.4,307.0,587.0,0.0,0.0, 01,24,03
51049,2019-03-24,TLA,0.2,2.0,16.0,18.0,17.0,13.0,23.0,2.0,36.0,47.0,15.3,3.8,323.0,584.0,0.0,0.0, 01,24,03
51072,2019-03-24,MER,0.2,3.0,27.0,29.0,10.0,11.0,25.0,4.0,36.0,49.0,16.0,2.7,305.0,587.0,0.0,0.0, 02,24,03
51082,2019-03-24,TLA,0.2,1.0,19.0,20.0,14.0,16.0,17.0,6.0,33.0,45.0,14.9,3.5,323.0,584.0,0.0,0.0, 02,24,03
51105,2019-03-24,MER,0.2,2.0,25.0,27.0,12.0,7.0,24.0,5.0,31.0,49.0,15.8,2.6,309.0,586.8,0.0,0.0, 03,24,03
51115,2019-03-24,TLA,0.2,1.0,22.0,23.0,12.0,14.0,18.0,10.0,32.0,48.0,14.5,2.6,318.0,584.0,0.0,0.0, 03,24,03
51138,2019-03-24,MER,0.2,2.0,26.0,28.0,10.0,11.0,21.0,8.0,32.0,51.0,15.4,1.6,308.0,586.7,0.0,0.0, 04,24,03
51148,2019-03-24,TLA,0.2,1.0,24.0,25.0,10.0,16.0,16.0,8.0,33.0,49.0,14.0,2.5,322.0,584.0,0.0,0.0, 04,24,03
51171,2019-03-24,MER,0.3,6.0,29.0,35.0,6.0,22.0,18.0,6.0,40.0,53.0,14.9,0.7,292.0,586.7,0.0,0.0, 05,24,03
51181,2019-03-24,TLA,0.3,4.0,28.0,32.0,6.0,19.0,17.0,5.0,36.0,51.0,13.4,2.4,320.0,584.0,0.0,0.0, 05,24,03
51204,2019-03-24,MER,0.4,18.0,34.0,52.0,2.0,17.0,16.0,6.0,33.0,55.0,14.1,0.6,325.0,586.8,0.0,0.0, 06,24,03
51214,2019-03-24,TLA,0.3,2.0,21.0,24.0,9.0,24.0,19.0,4.0,43.0,55.0,12.4,2.1,315.0,584.0,0.0,0.0, 06,24,03
51237,2019-03-24,MER,0.7,70.0,36.0,106.0,0.0,19.0,19.0,4.0,38.0,59.0,13.3,0.7,97.0,587.1,0.0,0.0, 07,24,03
51247,2019-03-24,TLA,0.5,17.0,28.0,45.0,2.0,16.0,14.0,3.0,30.0,57.0,11.7,1.9,317.0,584.0,0.0,0.0, 07,24,03
51270,2019-03-24,MER,1.0,118.0,51.0,169.0,2.0,18.0,26.0,8.0,44.0,55.0,13.8,0.8,104.0,587.5,0.0,0.0, 08,24,03
51280,2019-03-24,TLA,0.7,27.0,28.0,56.0,6.0,19.0,16.0,4.0,35.0,54.0,12.6,1.7,317.0,584.0,0.0,0.0, 08,24,03
51303,2019-03-24,MER,0.9,68.0,48.0,116.0,9.0,30.0,30.0,7.0,60.0,50.0,15.3,1.3,86.0,587.9,0.0,0.0, 09,24,03
51313,2019-03-24,TLA,0.9,46.0,38.0,84.0,11.0,32.0,19.0,11.0,51.0,45.0,15.7,0.9,337.0,585.0,0.0,0.0, 09,24,03
51336,2019-03-24,MER,0.6,29.0,39.0,68.0,25.0,36.0,30.0,6.0,66.0,44.0,17.3,1.4,117.0,588.3,0.0,0.0, 10,24,03
51346,2019-03-24,TLA,0.6,26.0,33.0,59.0,21.0,32.0,36.0,12.0,67.0,38.0,17.9,1.3,20.0,585.0,0.0,0.0, 10,24,03
51369,2019-03-24,MER,0.4,11.0,29.0,40.0,45.0,41.0,30.0,5.0,71.0,37.0,19.1,1.6,100.0,588.2,0.0,0.0, 11,24,03
51379,2019-03-24,TLA,0.4,22.0,33.0,55.0,30.0,25.0,31.0,10.0,56.0,32.0,19.6,1.6,29.0,585.0,0.0,0.0, 11,24,03
51402,2019-03-24,MER,0.2,4.0,16.0,20.0,58.0,35.0,20.0,3.0,54.0,25.0,21.1,2.0,59.0,587.9,0.0,0.0, 12,24,03
51412,2019-03-24,TLA,0.3,8.0,19.0,27.0,55.0,31.0,33.0,4.0,64.0,23.0,20.9,2.0,345.0,585.0,0.0,0.0, 12,24,03
51435,2019-03-24,MER,0.1,2.0,13.0,15.0,73.0,15.0,7.0,3.0,22.0,20.0,22.5,2.1,157.0,587.4,0.0,0.0, 13,24,03
51445,2019-03-24,TLA,0.3,6.0,16.0,21.0,68.0,13.0,18.0,3.0,31.0,20.0,21.9,2.1,346.0,584.0,0.0,0.0, 13,24,03
51468,2019-03-24,MER,0.1,0.0,11.0,11.0,96.0,28.0,12.0,3.0,40.0,19.0,23.1,2.5,85.0,586.7,0.0,0.0, 14,24,03
51478,2019-03-24,TLA,0.2,3.0,13.0,16.0,71.0,23.0,19.0,3.0,42.0,17.0,22.9,2.6,353.0,584.0,0.0,0.0, 14,24,03
51501,2019-03-24,MER,0.2,1.0,17.0,17.0,107.0,22.0,23.0,3.0,45.0,17.0,24.1,1.8,300.0,586.1,0.0,0.0, 15,24,03
51511,2019-03-24,TLA,0.2,3.0,12.0,15.0,70.0,22.0,15.0,3.0,37.0,15.0,23.8,2.5,348.0,583.0,0.0,0.0, 15,24,03
51534,2019-03-24,MER,0.3,1.0,20.0,21.0,107.0,31.0,17.0,4.0,48.0,16.0,24.8,2.3,304.0,585.5,0.0,0.0, 16,24,03
51544,2019-03-24,TLA,0.2,4.0,12.0,16.0,66.0,22.0,14.0,3.0,36.0,13.0,24.7,2.3,351.0,583.0,0.0,0.0, 16,24,03
51567,2019-03-24,MER,0.2,2.0,22.0,24.0,103.0,31.0,23.0,3.0,53.0,15.0,24.9,2.3,322.0,585.2,0.0,0.0, 17,24,03
51577,2019-03-24,TLA,0.2,3.0,11.0,13.0,68.0,17.0,15.0,3.0,32.0,12.0,25.4,2.3,333.0,583.0,0.0,0.0, 17,24,03
51600,2019-03-24,MER,0.1,1.0,14.0,15.0,82.0,29.0,15.0,2.0,44.0,12.0,25.0,1.7,326.0,585.1,0.0,0.0, 18,24,03
51610,2019-03-24,TLA,0.1,2.0,12.0,15.0,65.0,25.0,13.0,5.0,37.0,12.0,25.0,2.2,351.0,582.0,0.0,0.0, 18,24,03
51633,2019-03-24,MER,0.3,3.0,25.0,27.0,63.0,22.0,18.0,3.0,41.0,14.0,24.6,2.6,324.0,585.0,0.0,0.0, 19,24,03
51643,2019-03-24,TLA,0.2,3.0,17.0,21.0,65.0,20.0,18.0,10.0,39.0,16.0,23.9,3.3,349.0,582.0,0.0,0.0, 19,24,03
51666,2019-03-24,MER,0.2,1.0,23.0,24.0,47.0,19.0,26.0,3.0,45.0,23.0,22.7,4.6,22.0,585.5,0.0,0.0, 20,24,03
51676,2019-03-24,TLA,0.2,7.0,18.0,25.0,41.0,16.0,25.0,5.0,41.0,22.0,21.8,3.6,12.0,583.0,0.0,0.0, 20,24,03
51699,2019-03-24,MER,0.2,1.0,24.0,24.0,31.0,17.0,68.0,1.0,85.0,27.0,20.5,4.3,30.0,586.2,0.0,0.0, 21,24,03
51709,2019-03-24,TLA,0.3,7.0,15.0,22.0,36.0,11.0,41.0,1.0,52.0,25.0,20.2,2.5,16.0,584.0,0.0,0.0, 21,24,03
51732,2019-03-24,MER,0.1,1.0,18.0,19.0,36.0,10.0,39.0,1.0,49.0,29.0,19.4,3.8,9.0,586.9,0.0,0.0, 22,24,03
51742,2019-03-24,TLA,0.4,7.0,33.0,41.0,21.0,18.0,27.0,1.0,44.0,27.0,18.9,2.0,326.0,584.0,0.0,0.0, 22,24,03
51765,2019-03-24,MER,0.3,2.0,25.0,28.0,29.0,9.0,22.0,1.0,31.0,29.0,18.9,2.9,334.0,587.4,0.0,0.0, 23,24,03
51775,2019-03-24,TLA,0.3,2.0,30.0,32.0,21.0,32.0,27.0,1.0,58.0,28.0,17.7,3.4,321.0,585.0,0.0,0.0, 23,24,03
51798,2019-03-24,MER,0.3,2.0,33.0,35.0,18.0,14.0,20.0,2.0,34.0,31.0,18.2,2.8,300.0,587.4,0.0,0.0, 00,24,03
51808,2019-03-24,TLA,0.2,2.0,25.0,28.0,24.0,4.0,26.0,1.0,30.0,30.0,16.8,3.1,320.0,585.0,0.0,0.0, 00,24,03
51903,2019-01-25,MER,0.7,54.0,35.0,88.0,1.0,4.0,22.0,2.0,26.0,54.0,12.7,0.8,157.0,585.6,0.0,0.0, 04,25,01
51912,2019-01-25,TLA,0.2,7.0,26.0,34.0,3.0,16.0,33.0,3.0,50.0,45.0,11.3,0.5,222.0,582.0,0.0,0.0, 04,25,01
51932,2019-01-25,MER,0.5,35.0,33.0,68.0,1.0,15.0,23.0,2.0,37.0,59.0,12.1,1.2,188.0,585.7,0.0,0.0, 05,25,01
51941,2019-01-25,TLA,0.5,36.0,29.0,65.0,1.0,13.0,18.0,3.0,31.0,49.0,10.6,0.5,238.0,583.0,0.0,0.0, 05,25,01
51961,2019-01-25,MER,0.5,32.0,32.0,65.0,1.0,14.0,21.0,2.0,35.0,60.0,11.6,0.7,154.0,585.9,0.0,0.0, 06,25,01
51970,2019-01-25,TLA,0.5,54.0,33.0,87.0,1.0,14.0,24.0,5.0,38.0,54.0,9.8,1.1,262.0,583.0,0.0,0.0, 06,25,01
51990,2019-01-25,MER,1.6,141.0,38.0,179.0,1.0,19.0,20.0,4.0,39.0,62.0,11.3,0.7,117.0,586.1,0.0,0.0, 07,25,01
51999,2019-01-25,TLA,1.0,81.0,31.0,111.0,1.0,27.0,40.0,5.0,66.0,55.0,9.5,0.8,251.0,583.0,0.0,0.0, 07,25,01
52019,2019-01-25,MER,2.4,237.0,50.0,288.0,2.0,24.0,44.0,7.0,68.0,64.0,11.3,0.6,112.0,586.5,0.0,0.0, 08,25,01
52028,2019-01-25,TLA,2.1,178.0,34.0,211.0,1.0,20.0,26.0,8.0,46.0,55.0,9.6,0.7,253.0,583.0,0.0,0.0, 08,25,01
52048,2019-01-25,MER,1.8,119.0,42.0,161.0,4.0,36.0,66.0,5.0,103.0,54.0,13.0,0.9,185.0,587.0,0.0,0.0, 09,25,01
52057,2019-01-25,TLA,1.7,142.0,37.0,179.0,2.0,27.0,49.0,7.0,76.0,47.0,12.1,0.7,249.0,584.0,0.0,0.0, 09,25,01
52077,2019-01-25,MER,0.9,47.0,38.0,86.0,14.0,22.0,39.0,4.0,62.0,45.0,14.8,1.1,163.0,587.1,0.0,0.0, 10,25,01
52086,2019-01-25,TLA,1.6,98.0,57.0,154.0,10.0,34.0,49.0,7.0,82.0,38.0,15.3,0.9,130.0,584.0,0.0,0.0, 10,25,01
52106,2019-01-25,MER,1.0,37.0,56.0,93.0,31.0,17.0,28.0,4.0,46.0,39.0,17.1,1.6,136.0,586.8,0.0,0.0, 11,25,01
52115,2019-01-25,TLA,1.5,61.0,79.0,140.0,21.0,31.0,45.0,7.0,76.0,33.0,17.6,1.0,139.0,584.0,0.0,0.0, 11,25,01
52135,2019-01-25,MER,0.7,18.0,45.0,63.0,46.0,25.0,38.0,3.0,63.0,31.0,19.5,1.7,113.0,586.3,0.0,0.0, 12,25,01
52144,2019-01-25,TLA,1.6,42.0,75.0,117.0,35.0,46.0,52.0,6.0,99.0,29.0,19.7,2.0,119.0,583.0,0.0,0.0, 12,25,01
52164,2019-01-25,MER,0.4,9.0,32.0,41.0,58.0,30.0,32.0,1.0,62.0,23.0,21.8,2.3,124.0,585.3,0.0,0.0, 13,25,01
52173,2019-01-25,TLA,1.1,17.0,46.0,64.0,46.0,47.0,39.0,4.0,86.0,21.0,21.6,2.2,126.0,582.0,0.0,0.0, 13,25,01
52193,2019-01-25,MER,0.1,3.0,17.0,20.0,63.0,6.0,18.0,1.0,24.0,20.0,23.2,2.8,137.0,584.4,0.0,0.0, 14,25,01
52202,2019-01-25,TLA,0.5,7.0,22.0,29.0,52.0,33.0,33.0,2.0,66.0,16.0,23.1,2.0,175.0,582.0,0.0,0.0, 14,25,01
52222,2019-01-25,MER,0.1,4.0,18.0,22.0,61.0,15.0,22.0,1.0,36.0,17.0,24.0,2.1,348.0,583.7,0.0,0.0, 15,25,01
52231,2019-01-25,TLA,0.2,3.0,14.0,17.0,51.0,17.0,21.0,2.0,38.0,15.0,24.0,3.3,220.0,581.0,0.0,0.0, 15,25,01
52252,2019-01-25,MER,0.2,10.0,21.0,31.0,49.0,10.0,14.0,1.0,25.0,16.0,24.5,2.9,225.0,583.3,0.0,0.0, 16,25,01
52261,2019-01-25,TLA,0.2,4.0,14.0,18.0,45.0,22.0,45.0,1.0,67.0,16.0,24.1,3.6,218.0,581.0,0.0,0.0, 16,25,01
52282,2019-01-25,MER,0.3,11.0,24.0,35.0,45.0,13.0,19.0,1.0,31.0,20.0,23.8,3.5,251.0,583.2,0.0,0.0, 17,25,01
52291,2019-01-25,TLA,0.2,4.0,14.0,19.0,39.0,19.0,44.0,1.0,64.0,18.0,23.7,4.0,211.0,581.0,0.0,0.0, 17,25,01
52312,2019-01-25,MER,0.3,17.0,27.0,43.0,33.0,13.0,25.0,1.0,38.0,23.0,23.2,4.3,233.0,583.6,0.0,0.0, 18,25,01
52321,2019-01-25,TLA,0.3,6.0,20.0,26.0,30.0,10.0,3.0,1.0,14.0,22.0,22.7,3.3,208.0,581.0,0.0,0.0, 18,25,01
52342,2019-01-25,MER,0.5,18.0,31.0,50.0,21.0,16.0,29.0,1.0,45.0,27.0,21.6,3.8,220.0,584.1,0.0,0.0, 19,25,01
52351,2019-01-25,TLA,0.5,8.0,32.0,40.0,16.0,26.0,63.0,1.0,89.0,27.0,20.7,2.4,203.0,581.0,0.0,0.0, 19,25,01
52372,2019-01-25,MER,0.5,13.0,32.0,45.0,21.0,13.0,25.0,1.0,38.0,34.0,19.7,3.5,190.0,584.6,0.0,0.0, 20,25,01
52381,2019-01-25,TLA,0.4,8.0,26.0,34.0,16.0,23.0,39.0,1.0,61.0,32.0,19.3,3.0,213.0,582.0,0.0,0.0, 20,25,01
52402,2019-01-25,MER,0.7,22.0,39.0,61.0,13.0,2.0,19.0,1.0,21.0,36.0,19.1,2.2,226.0,585.0,0.0,0.0, 21,25,01
52411,2019-01-25,TLA,0.4,9.0,24.0,33.0,16.0,23.0,39.0,1.0,62.0,37.0,18.0,2.8,227.0,582.0,0.0,0.0, 21,25,01
52432,2019-01-25,MER,0.6,15.0,47.0,62.0,5.0,4.0,21.0,1.0,25.0,38.0,18.4,1.3,152.0,585.3,0.0,0.0, 22,25,01
52441,2019-01-25,TLA,0.5,8.0,27.0,35.0,15.0,14.0,16.0,1.0,30.0,41.0,17.0,1.0,216.0,582.0,0.0,0.0, 22,25,01
52462,2019-01-25,MER,0.9,38.0,53.0,90.0,2.0,8.0,22.0,2.0,29.0,39.0,17.3,0.7,100.0,585.4,0.0,0.0, 23,25,01
52471,2019-01-25,TLA,1.6,13.0,33.0,45.0,10.0,16.0,24.0,2.0,40.0,43.0,16.4,0.8,128.0,582.0,0.0,0.0, 23,25,01
52492,2019-01-25,MER,0.9,29.0,52.0,81.0,2.0,10.0,26.0,2.0,36.0,42.0,16.5,1.1,114.0,585.3,0.0,0.0, 00,25,01
52522,2019-02-25,MER,0.2,3.0,21.0,24.0,11.0,15.0,2.0,2.0,17.0,74.0,14.2,1.6,329.0,587.0,0.0,0.0, 01,25,02
52531,2019-02-25,TLA,0.3,10.0,29.0,39.0,2.0,8.0,4.0,2.0,12.0,75.0,12.7,1.8,329.0,584.0,0.0,0.0, 01,25,02
52552,2019-02-25,MER,0.3,19.0,33.0,52.0,0.0,5.0,13.0,5.0,18.0,76.0,13.7,1.4,341.0,587.0,0.0,0.0, 02,25,02
52561,2019-02-25,TLA,0.2,8.0,27.0,35.0,1.0,16.0,9.0,2.0,25.0,77.0,12.4,1.5,332.0,584.0,0.0,0.0, 02,25,02
52582,2019-02-25,MER,0.2,15.0,29.0,44.0,3.0,19.0,12.0,4.0,31.0,76.0,13.4,1.3,66.0,587.0,0.0,0.0, 03,25,02
52591,2019-02-25,TLA,0.3,12.0,26.0,38.0,1.0,13.0,14.0,2.0,28.0,78.0,12.1,1.0,322.0,584.0,0.0,0.0, 03,25,02
52612,2019-02-25,MER,0.2,2.0,20.0,22.0,6.0,10.0,11.0,1.0,22.0,77.0,12.9,0.7,62.0,587.0,0.0,0.0, 04,25,02
52621,2019-02-25,TLA,0.3,6.0,18.0,24.0,2.0,13.0,10.0,1.0,23.0,79.0,11.6,1.6,316.0,584.0,0.0,0.0, 04,25,02
52642,2019-02-25,MER,0.3,16.0,28.0,44.0,0.0,7.0,8.0,1.0,15.0,78.0,12.7,1.0,106.0,587.0,0.0,0.0, 05,25,02
52651,2019-02-25,TLA,0.3,20.0,20.0,40.0,1.0,8.0,11.0,2.0,19.0,79.0,11.7,1.4,320.0,584.0,0.0,0.0, 05,25,02
52672,2019-02-25,MER,0.4,32.0,27.0,59.0,0.0,15.0,10.0,1.0,24.0,79.0,12.5,1.2,47.0,587.0,0.0,0.0, 06,25,02
52681,2019-02-25,TLA,0.4,54.0,22.0,76.0,1.0,17.0,8.0,3.0,26.0,79.0,11.9,1.8,337.0,584.0,0.0,0.0, 06,25,02
52702,2019-02-25,MER,0.8,67.0,25.0,92.0,0.0,15.0,13.0,2.0,28.0,80.0,12.2,1.1,39.0,588.0,0.0,0.0, 07,25,02
52711,2019-02-25,TLA,0.6,65.0,23.0,90.0,1.0,18.0,19.0,3.0,37.0,77.0,11.7,1.4,328.0,584.0,0.0,0.0, 07,25,02
52732,2019-02-25,MER,0.9,69.0,31.0,101.0,1.0,20.0,21.0,3.0,41.0,77.0,12.6,1.1,95.0,588.0,0.002,0.006999999999999999, 08,25,02
52741,2019-02-25,TLA,1.3,107.0,25.0,132.0,1.0,27.0,21.0,4.0,48.0,76.0,12.1,1.3,317.0,585.0,0.0,0.0, 08,25,02
52762,2019-02-25,MER,1.0,63.0,37.0,101.0,4.0,18.0,22.0,4.0,40.0,73.0,13.7,1.3,31.0,588.0,0.335,0.085, 09,25,02
52771,2019-02-25,TLA,1.3,97.0,31.0,128.0,3.0,32.0,43.0,5.0,74.0,72.0,13.1,1.3,338.0,585.0,0.0,0.0, 09,25,02
52792,2019-02-25,MER,0.7,40.0,36.0,76.0,14.0,20.0,23.0,3.0,43.0,69.0,15.0,1.9,68.0,589.0,1.246,0.45899999999999996, 10,25,02
52801,2019-02-25,TLA,1.3,114.0,51.0,166.0,6.0,29.0,30.0,10.0,60.0,63.0,15.2,0.8,346.0,586.0,0.0,0.0, 10,25,02
52822,2019-02-25,MER,0.6,20.0,32.0,52.0,30.0,29.0,27.0,3.0,56.0,60.0,16.9,1.9,59.0,589.0,2.3819999999999997,1.4509999999999998, 11,25,02
52831,2019-02-25,TLA,1.5,66.0,59.0,126.0,18.0,53.0,49.0,8.0,102.0,54.0,17.3,1.5,20.0,586.0,0.0,0.0, 11,25,02
52852,2019-02-25,MER,0.4,10.0,25.0,35.0,48.0,32.0,30.0,2.0,61.0,49.0,19.2,1.7,44.0,588.0,3.662,2.9939999999999998, 12,25,02
52861,2019-02-25,TLA,0.9,26.0,55.0,80.0,40.0,58.0,36.0,5.0,94.0,45.0,19.2,1.5,359.0,585.0,0.0,0.0, 12,25,02
52882,2019-02-25,MER,0.5,9.0,28.0,37.0,64.0,24.0,35.0,2.0,59.0,41.0,21.1,2.5,335.0,588.0,4.51,4.458, 13,25,02
52891,2019-02-25,TLA,0.5,14.0,25.0,40.0,45.0,51.0,33.0,4.0,84.0,38.0,20.6,2.4,7.0,585.0,0.0,0.0, 13,25,02
52912,2019-02-25,MER,0.4,4.0,24.0,28.0,89.0,40.0,28.0,2.0,68.0,37.0,22.3,1.6,332.0,586.7,4.534,4.772, 14,25,02
52920,2019-02-25,TLA,0.3,8.0,21.0,29.0,49.0,28.0,27.0,2.0,55.0,34.0,21.6,2.7,351.0,584.0,0.0,0.0, 14,25,02
52941,2019-02-25,MER,0.5,9.0,27.0,36.0,56.0,35.0,27.0,1.0,61.0,35.0,21.1,2.6,332.0,585.9,3.8760000000000003,3.8810000000000002, 15,25,02
52950,2019-02-25,TLA,0.3,10.0,17.0,27.0,49.0,26.0,23.0,2.0,49.0,30.0,22.5,2.0,342.0,583.0,0.0,0.0, 15,25,02
52971,2019-02-25,MER,0.3,5.0,21.0,26.0,57.0,22.0,23.0,1.0,44.0,32.0,22.6,1.6,23.0,585.4,2.181,1.96, 16,25,02
52980,2019-02-25,TLA,0.2,6.0,21.0,27.0,45.0,24.0,15.0,4.0,39.0,33.0,22.0,3.9,327.0,583.0,0.0,0.0, 16,25,02
53001,2019-02-25,MER,0.4,16.0,29.0,45.0,36.0,20.0,18.0,5.0,38.0,34.0,21.9,4.4,331.0,585.3,1.661,1.237, 17,25,02
53010,2019-02-25,TLA,0.4,8.0,28.0,37.0,25.0,17.0,21.0,4.0,39.0,42.0,19.2,4.0,320.0,583.0,0.0,0.0, 17,25,02
53031,2019-02-25,MER,0.4,10.0,27.0,38.0,28.0,12.0,25.0,3.0,37.0,46.0,19.2,5.4,295.0,586.2,0.653,0.42100000000000004, 18,25,02
53040,2019-02-25,TLA,0.4,11.0,30.0,41.0,19.0,16.0,12.0,4.0,28.0,53.0,17.0,3.4,324.0,584.0,0.0,0.0, 18,25,02
53061,2019-02-25,MER,0.5,16.0,38.0,55.0,13.0,17.0,22.0,2.0,39.0,54.0,17.3,2.6,345.0,587.0,0.076,0.055, 19,25,02
53069,2019-02-25,TLA,1.2,38.0,48.0,85.0,5.0,22.0,12.0,4.0,35.0,50.0,16.9,1.6,10.0,584.0,0.0,0.0, 19,25,02
53090,2019-02-25,MER,0.2,6.0,31.0,37.0,11.0,22.0,13.0,1.0,34.0,60.0,16.9,2.8,73.0,587.3,0.0,0.0, 20,25,02
