,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
133611,2013-07-18,MER,1.4,49.0,42.0,91.0,13.0,40.0,25.0,4.0,65.0,70.0,16.4,1.4,349.0,588.0,2.175,1.224, 10,18,07
133638,2013-07-18,MER,1.6,45.0,48.0,93.0,20.0,40.0,25.0,4.0,65.0,64.0,17.7,1.9,154.0,587.0,3.023,2.085, 11,18,07
133647,2013-07-18,TLA,1.2,33.0,37.0,70.0,25.0,29.0,24.0,5.0,54.0,64.0,16.9,1.4,324.0,585.0,3.612,2.551, 11,18,07
133665,2013-07-18,MER,1.1,18.0,41.0,59.0,46.0,40.0,21.0,4.0,61.0,54.0,19.4,1.6,40.0,587.0,3.7460000000000004,2.911, 12,18,07
133674,2013-07-18,TLA,1.1,19.0,29.0,47.0,44.0,38.0,25.0,5.0,63.0,54.0,18.7,1.7,305.0,585.0,4.812,3.7739999999999996, 12,18,07
133692,2013-07-18,MER,1.0,11.0,36.0,47.0,75.0,36.0,20.0,4.0,55.0,47.0,21.2,2.0,13.0,587.0,4.658,3.569, 13,18,07
133701,2013-07-18,TLA,0.9,16.0,28.0,44.0,59.0,32.0,21.0,4.0,53.0,48.0,20.0,1.9,335.0,584.0,4.894,4.0089999999999995, 13,18,07
133719,2013-07-18,MER,0.9,3.0,27.0,30.0,106.0,47.0,21.0,4.0,68.0,45.0,21.9,1.9,38.0,586.0,3.55,2.657, 14,18,07
133728,2013-07-18,TLA,0.8,11.0,22.0,34.0,75.0,22.0,18.0,6.0,40.0,43.0,21.2,1.6,15.0,583.0,5.329,4.209, 14,18,07
133745,2013-07-18,MER,0.7,4.0,23.0,26.0,108.0,38.0,19.0,5.0,57.0,40.0,23.0,2.2,74.0,585.0,3.8680000000000003,2.612, 15,18,07
133754,2013-07-18,TLA,0.8,9.0,22.0,31.0,73.0,29.0,17.0,7.0,46.0,40.0,22.2,1.8,352.0,583.0,4.293,3.1839999999999997, 15,18,07
133772,2013-07-18,MER,0.7,3.0,28.0,31.0,81.0,27.0,22.0,5.0,49.0,40.0,22.9,3.0,24.0,584.0,1.7819999999999998,1.073, 16,18,07
133781,2013-07-18,TLA,0.7,10.0,21.0,30.0,62.0,29.0,25.0,6.0,54.0,43.0,22.3,2.9,350.0,582.0,2.759,1.655, 16,18,07
133799,2013-07-18,MER,0.8,9.0,33.0,42.0,26.0,14.0,14.0,2.0,28.0,69.0,17.3,4.6,15.0,585.0,0.54,0.23800000000000002, 17,18,07
133808,2013-07-18,TLA,1.1,31.0,44.0,76.0,21.0,17.0,22.0,5.0,38.0,70.0,17.2,3.4,64.0,582.0,0.563,0.226, 17,18,07
133826,2013-07-18,MER,1.4,35.0,49.0,83.0,13.0,21.0,17.0,3.0,38.0,64.0,18.0,2.4,355.0,585.0,0.42700000000000005,0.134, 18,18,07
133835,2013-07-18,TLA,1.0,23.0,42.0,65.0,15.0,9.0,12.0,6.0,21.0,74.0,16.7,2.2,111.0,582.0,0.287,0.073, 18,18,07
133853,2013-07-18,MER,1.7,41.0,55.0,96.0,5.0,22.0,16.0,3.0,38.0,65.0,18.2,1.6,293.0,585.0,0.166,0.033, 19,18,07
133862,2013-07-18,TLA,1.3,18.0,49.0,67.0,11.0,17.0,10.0,3.0,28.0,77.0,16.1,2.1,202.0,583.0,0.165,0.028999999999999998, 19,18,07
133879,2013-07-18,MER,1.5,43.0,48.0,91.0,3.0,19.0,20.0,3.0,38.0,68.0,17.8,2.2,324.0,586.0,0.023,0.003, 20,18,07
133888,2013-07-18,TLA,1.1,12.0,42.0,53.0,13.0,20.0,14.0,3.0,34.0,73.0,16.4,2.1,246.0,583.0,0.015,0.0, 20,18,07
133905,2013-07-18,MER,1.6,37.0,53.0,90.0,3.0,25.0,17.0,3.0,42.0,67.0,17.6,1.9,273.0,586.0,0.0,0.0, 21,18,07
133913,2013-07-18,TLA,1.1,25.0,40.0,65.0,6.0,15.0,21.0,7.0,36.0,72.0,16.4,1.8,298.0,583.0,0.0,0.0, 21,18,07
133930,2013-07-18,MER,1.3,31.0,47.0,78.0,1.0,20.0,19.0,3.0,39.0,67.0,17.5,2.3,288.0,586.0,0.0,0.0, 22,18,07
133938,2013-07-18,TLA,1.0,13.0,34.0,47.0,8.0,12.0,17.0,4.0,30.0,70.0,16.3,2.4,319.0,584.0,0.0,0.0, 22,18,07
133956,2013-07-18,MER,1.1,33.0,40.0,74.0,1.0,15.0,22.0,3.0,37.0,68.0,17.0,2.0,320.0,587.0,0.0,0.0, 23,18,07
133964,2013-07-18,TLA,0.9,13.0,32.0,45.0,5.0,14.0,17.0,3.0,31.0,74.0,15.9,1.8,293.0,584.0,0.0,0.0, 23,18,07
133982,2013-07-18,MER,1.0,32.0,38.0,70.0,1.0,16.0,25.0,3.0,41.0,70.0,16.9,1.8,310.0,587.0,0.0,0.0, 00,18,07
133991,2013-07-18,TLA,0.6,6.0,25.0,31.0,8.0,15.0,16.0,3.0,31.0,78.0,15.7,0.8,313.0,584.0,0.0,0.0, 00,18,07
134008,2013-08-18,MER,0.5,3.0,16.0,19.0,22.0,8.0,8.0,1.0,16.0,65.0,16.6,2.5,341.0,587.0,0.0,0.0, 01,18,08
134035,2013-08-18,MER,0.4,2.0,14.0,16.0,27.0,10.0,8.0,1.0,18.0,65.0,16.3,2.7,349.0,587.0,0.0,0.0, 02,18,08
134062,2013-08-18,MER,0.4,2.0,13.0,15.0,28.0,9.0,7.0,1.0,16.0,67.0,15.6,2.1,335.0,587.0,0.0,0.0, 03,18,08
134088,2013-08-18,MER,0.5,2.0,16.0,19.0,28.0,8.0,10.0,1.0,18.0,67.0,15.3,2.3,329.0,587.0,0.0,0.0, 04,18,08
134115,2013-08-18,MER,0.6,6.0,23.0,29.0,19.0,13.0,15.0,2.0,29.0,69.0,15.2,2.1,329.0,586.0,0.0,0.0, 05,18,08
134142,2013-08-18,MER,1.1,22.0,31.0,52.0,13.0,20.0,17.0,3.0,38.0,71.0,15.0,1.7,291.0,586.0,0.0,0.0, 06,18,08
134169,2013-08-18,MER,1.2,29.0,37.0,66.0,6.0,19.0,15.0,4.0,34.0,71.0,14.6,1.4,337.0,586.0,0.133,0.022000000000000002, 07,18,08
134197,2013-08-18,MER,1.3,48.0,40.0,88.0,8.0,21.0,24.0,5.0,45.0,68.0,15.5,1.4,20.0,587.0,0.8859999999999999,0.196, 08,18,08
134225,2013-08-18,MER,0.9,23.0,31.0,53.0,28.0,20.0,15.0,4.0,35.0,55.0,17.2,1.1,8.0,587.0,2.045,0.797, 09,18,08
134234,2013-08-18,TLA,0.7,13.0,21.0,34.0,34.0,13.0,13.0,4.0,26.0,51.0,17.5,0.4,290.0,584.0,1.9880000000000002,0.763, 09,18,08
134253,2013-08-18,MER,1.0,21.0,35.0,56.0,39.0,19.0,16.0,3.0,35.0,48.0,18.7,2.1,346.0,587.0,3.3110000000000004,1.8519999999999999, 10,18,08
134262,2013-08-18,TLA,0.7,19.0,28.0,47.0,36.0,22.0,14.0,4.0,36.0,46.0,18.3,1.0,352.0,584.0,3.3680000000000003,1.87, 10,18,08
134280,2013-08-18,MER,0.9,14.0,32.0,45.0,54.0,24.0,18.0,2.0,42.0,40.0,20.2,2.4,1.0,587.0,4.456,3.043, 11,18,08
134289,2013-08-18,TLA,0.7,13.0,24.0,37.0,51.0,27.0,16.0,3.0,43.0,40.0,19.1,1.9,11.0,584.0,4.663,3.245, 11,18,08
134308,2013-08-18,MER,0.7,8.0,25.0,33.0,70.0,24.0,18.0,2.0,41.0,34.0,21.9,2.5,15.0,587.0,5.21,3.951, 12,18,08
134317,2013-08-18,TLA,0.6,8.0,18.0,27.0,64.0,26.0,15.0,4.0,41.0,35.0,20.5,2.0,360.0,584.0,5.374,4.197, 12,18,08
134336,2013-08-18,MER,0.7,6.0,21.0,27.0,80.0,22.0,19.0,3.0,40.0,31.0,22.8,2.8,353.0,586.0,5.197,4.085, 13,18,08
134345,2013-08-18,TLA,0.6,6.0,13.0,19.0,70.0,25.0,16.0,4.0,41.0,32.0,21.5,2.7,357.0,584.0,5.789,4.694, 13,18,08
134364,2013-08-18,MER,0.5,4.0,14.0,18.0,73.0,11.0,16.0,2.0,27.0,28.0,23.8,3.2,8.0,586.0,5.422999999999999,4.212, 14,18,08
134373,2013-08-18,TLA,0.6,6.0,16.0,22.0,71.0,16.0,18.0,3.0,34.0,31.0,22.3,2.5,340.0,583.0,4.593,3.699, 14,18,08
134392,2013-08-18,MER,0.6,7.0,17.0,24.0,71.0,10.0,19.0,3.0,28.0,28.0,24.5,3.8,334.0,585.0,4.846,3.41, 15,18,08
134401,2013-08-18,TLA,0.6,6.0,13.0,20.0,66.0,7.0,17.0,2.0,23.0,29.0,23.1,3.2,345.0,583.0,4.345,3.18, 15,18,08
134419,2013-08-18,MER,0.5,7.0,17.0,24.0,59.0,9.0,15.0,2.0,24.0,27.0,24.6,3.9,348.0,584.0,2.802,1.739, 16,18,08
134428,2013-08-18,TLA,0.5,5.0,10.0,15.0,59.0,3.0,11.0,1.0,14.0,26.0,23.9,4.0,334.0,582.0,3.9760000000000004,2.44, 16,18,08
134447,2013-08-18,MER,0.5,8.0,17.0,24.0,53.0,8.0,18.0,1.0,26.0,26.0,24.4,4.8,348.0,584.0,2.03,0.945, 17,18,08
134456,2013-08-18,TLA,0.5,4.0,9.0,13.0,57.0,12.0,17.0,1.0,29.0,29.0,23.2,5.3,339.0,582.0,2.259,1.0759999999999998, 17,18,08
134475,2013-08-18,MER,0.5,4.0,17.0,21.0,46.0,7.0,35.0,1.0,42.0,31.0,23.0,5.4,360.0,584.0,0.7959999999999999,0.253, 18,18,08
134503,2013-08-18,MER,0.4,3.0,14.0,16.0,45.0,9.0,29.0,1.0,38.0,37.0,21.6,5.7,3.0,585.0,0.353,0.051, 19,18,08
134512,2013-08-18,TLA,0.4,5.0,15.0,21.0,44.0,11.0,22.0,2.0,33.0,40.0,20.3,6.5,348.0,582.0,0.39799999999999996,0.075, 19,18,08
134531,2013-08-18,MER,0.4,2.0,16.0,17.0,39.0,8.0,29.0,1.0,37.0,46.0,19.7,5.6,8.0,586.0,0.011000000000000001,0.004, 20,18,08
134540,2013-08-18,TLA,0.5,4.0,18.0,21.0,36.0,17.0,22.0,1.0,39.0,50.0,18.4,5.8,349.0,583.0,0.013000000000000001,0.006999999999999999, 20,18,08
134559,2013-08-18,MER,0.5,2.0,17.0,20.0,36.0,7.0,20.0,1.0,27.0,50.0,18.1,5.1,5.0,586.0,0.0,0.0, 21,18,08
134568,2013-08-18,TLA,0.5,4.0,20.0,24.0,32.0,16.0,18.0,1.0,35.0,57.0,17.0,4.3,351.0,584.0,0.0,0.0, 21,18,08
134587,2013-08-18,MER,0.5,1.0,22.0,23.0,30.0,11.0,16.0,1.0,28.0,56.0,17.0,3.2,17.0,587.0,0.0,0.0, 22,18,08
134596,2013-08-18,TLA,0.4,2.0,16.0,19.0,36.0,30.0,19.0,5.0,49.0,60.0,16.1,3.6,344.0,584.0,0.0,0.0, 22,18,08
134615,2013-08-18,MER,0.5,2.0,19.0,20.0,33.0,14.0,11.0,1.0,25.0,59.0,16.3,2.5,7.0,587.0,0.0,0.0, 23,18,08
134624,2013-08-18,TLA,0.4,2.0,17.0,19.0,36.0,21.0,11.0,1.0,33.0,62.0,15.4,2.9,359.0,585.0,0.0,0.0, 23,18,08
134643,2013-08-18,MER,0.4,1.0,13.0,14.0,39.0,10.0,10.0,1.0,20.0,60.0,15.9,2.5,333.0,587.0,0.0,0.0, 00,18,08
134670,2013-09-18,MER,0.9,13.0,33.0,46.0,2.0,8.0,5.0,4.0,13.0,83.0,15.6,1.6,308.0,584.0,0.0,0.0, 01,18,09
134697,2013-09-18,MER,0.9,22.0,31.0,53.0,0.0,12.0,8.0,4.0,20.0,84.0,15.8,1.3,306.0,584.0,0.0,0.0, 02,18,09
134724,2013-09-18,MER,0.9,29.0,29.0,58.0,0.0,10.0,13.0,4.0,22.0,88.0,15.7,1.1,345.0,584.0,0.0,0.0, 03,18,09
134751,2013-09-18,MER,0.9,22.0,29.0,50.0,0.0,25.0,12.0,3.0,37.0,87.0,15.8,1.1,357.0,584.0,0.0,0.0, 04,18,09
134778,2013-09-18,MER,1.1,34.0,27.0,62.0,0.0,21.0,13.0,3.0,34.0,89.0,15.7,0.6,92.0,583.0,0.0,0.0, 05,18,09
134805,2013-09-18,MER,1.4,62.0,26.0,87.0,0.0,16.0,18.0,4.0,33.0,89.0,15.2,1.4,54.0,584.0,0.0,0.0, 06,18,09
134831,2013-09-18,MER,1.5,69.0,23.0,92.0,1.0,16.0,17.0,4.0,34.0,90.0,14.5,1.4,39.0,584.0,0.075,0.018000000000000002, 07,18,09
134857,2013-09-18,MER,2.1,106.0,23.0,129.0,2.0,31.0,28.0,6.0,59.0,87.0,14.9,0.9,48.0,584.0,0.765,0.177, 08,18,09
134883,2013-09-18,MER,2.3,91.0,33.0,124.0,5.0,36.0,32.0,6.0,68.0,75.0,16.9,1.0,253.0,585.0,1.536,0.621, 09,18,09
134909,2013-09-18,MER,1.6,52.0,32.0,83.0,6.0,29.0,28.0,6.0,57.0,70.0,17.5,2.6,306.0,585.0,1.0170000000000001,0.623, 10,18,09
134934,2013-09-18,MER,1.2,33.0,26.0,59.0,15.0,25.0,28.0,6.0,52.0,64.0,18.6,2.5,319.0,585.0,2.62,2.008, 11,18,09
134959,2013-09-18,MER,1.0,22.0,27.0,49.0,22.0,26.0,20.0,8.0,47.0,59.0,19.7,2.5,316.0,585.0,2.506,2.1790000000000003, 12,18,09
134984,2013-09-18,MER,1.0,22.0,26.0,48.0,27.0,29.0,24.0,7.0,53.0,56.0,20.2,2.4,304.0,584.0,2.2119999999999997,2.015, 13,18,09
135010,2013-09-18,MER,0.7,11.0,21.0,32.0,38.0,25.0,15.0,6.0,40.0,51.0,21.3,1.6,324.0,583.0,2.5610000000000004,2.205, 14,18,09
135037,2013-09-18,MER,1.0,15.0,29.0,44.0,15.0,21.0,15.0,4.0,36.0,75.0,18.5,2.8,38.0,583.0,0.35700000000000004,0.25, 15,18,09
135064,2013-09-18,MER,2.1,42.0,38.0,80.0,10.0,24.0,8.0,3.0,32.0,98.0,16.4,1.0,143.0,583.0,1.195,0.736, 16,18,09
135091,2013-09-18,MER,1.5,30.0,41.0,72.0,14.0,15.0,13.0,3.0,28.0,81.0,18.3,1.8,104.0,583.0,1.402,0.645, 17,18,09
135118,2013-09-18,MER,1.7,45.0,31.0,76.0,4.0,14.0,8.0,3.0,22.0,78.0,18.1,1.2,315.0,583.0,0.28,0.09699999999999999, 18,18,09
135145,2013-09-18,MER,2.5,84.0,41.0,124.0,1.0,24.0,14.0,4.0,39.0,79.0,18.2,1.6,273.0,583.0,0.08199999999999999,0.016, 19,18,09
135172,2013-09-18,MER,2.2,82.0,35.0,117.0,0.0,18.0,14.0,5.0,32.0,76.0,18.0,1.9,284.0,583.0,0.0,0.0, 20,18,09
135199,2013-09-18,MER,2.0,85.0,26.0,111.0,0.0,21.0,23.0,4.0,43.0,77.0,17.7,2.0,322.0,584.0,0.0,0.0, 21,18,09
135226,2013-09-18,MER,0.8,20.0,19.0,39.0,1.0,1.0,10.0,2.0,10.0,72.0,17.3,2.1,358.0,584.0,0.0,0.0, 22,18,09
135253,2013-09-18,MER,0.9,29.0,19.0,48.0,0.0,12.0,14.0,2.0,26.0,76.0,16.5,2.4,308.0,584.0,0.0,0.0, 23,18,09
135280,2013-09-18,MER,0.6,21.0,18.0,39.0,0.0,15.0,16.0,3.0,30.0,78.0,15.8,2.5,297.0,584.0,0.0,0.0, 00,18,09
135307,2013-10-18,MER,0.7,6.0,32.0,39.0,3.0,25.0,24.0,6.0,49.0,69.0,17.3,2.2,310.0,585.0,0.0,0.0, 01,18,10
135332,2013-10-18,MER,0.6,6.0,31.0,37.0,3.0,28.0,23.0,6.0,51.0,71.0,16.9,1.3,326.0,585.0,0.0,0.0, 02,18,10
135357,2013-10-18,MER,0.8,26.0,32.0,58.0,0.0,25.0,23.0,7.0,49.0,72.0,16.6,0.8,103.0,585.0,0.0,0.0, 03,18,10
135382,2013-10-18,MER,0.7,30.0,30.0,60.0,1.0,35.0,19.0,26.0,54.0,77.0,15.8,0.8,98.0,585.0,0.0,0.0, 04,18,10
135407,2013-10-18,MER,1.2,76.0,30.0,105.0,1.0,34.0,34.0,24.0,68.0,79.0,15.5,0.8,54.0,585.0,0.0,0.0, 05,18,10
135432,2013-10-18,MER,1.4,87.0,31.0,119.0,1.0,29.0,34.0,24.0,64.0,78.0,15.1,1.0,79.0,585.0,0.0,0.0, 06,18,10
135458,2013-10-18,MER,1.9,112.0,32.0,143.0,2.0,36.0,39.0,32.0,76.0,80.0,14.9,1.0,49.0,585.0,0.03,0.013000000000000001, 07,18,10
135484,2013-10-18,MER,2.1,120.0,34.0,154.0,2.0,40.0,45.0,27.0,85.0,75.0,15.6,0.8,131.0,586.0,0.237,0.059000000000000004, 08,18,10
135510,2013-10-18,MER,1.7,88.0,39.0,127.0,2.0,43.0,51.0,18.0,93.0,69.0,16.4,1.0,110.0,586.0,0.515,0.21100000000000002, 09,18,10
135536,2013-10-18,MER,1.8,78.0,46.0,124.0,5.0,51.0,39.0,14.0,90.0,65.0,17.3,1.1,77.0,586.0,1.2229999999999999,0.7070000000000001, 10,18,10
135562,2013-10-18,MER,1.9,60.0,61.0,121.0,16.0,69.0,41.0,9.0,111.0,57.0,18.9,1.4,154.0,586.0,2.481,1.712, 11,18,10
135588,2013-10-18,MER,1.6,32.0,63.0,96.0,37.0,77.0,42.0,8.0,119.0,52.0,20.2,1.7,73.0,586.0,3.307,2.515, 12,18,10
135614,2013-10-18,MER,1.4,17.0,55.0,72.0,58.0,63.0,36.0,6.0,99.0,45.0,22.0,1.9,175.0,585.0,3.2769999999999997,2.4930000000000003, 13,18,10
135640,2013-10-18,MER,1.4,8.0,57.0,65.0,82.0,77.0,47.0,6.0,124.0,43.0,22.7,1.8,30.0,584.0,2.258,1.635, 14,18,10
135666,2013-10-18,MER,1.5,6.0,57.0,63.0,98.0,82.0,52.0,8.0,134.0,42.0,23.0,1.5,329.0,583.0,1.6880000000000002,1.018, 15,18,10
135692,2013-10-18,MER,1.3,3.0,49.0,52.0,111.0,72.0,48.0,9.0,119.0,38.0,24.0,1.3,123.0,583.0,1.4969999999999999,0.69, 16,18,10
135718,2013-10-18,MER,1.4,2.0,53.0,54.0,92.0,58.0,45.0,9.0,103.0,39.0,23.7,2.2,138.0,583.0,0.43700000000000006,0.149, 17,18,10
135744,2013-10-18,MER,1.1,4.0,49.0,54.0,45.0,42.0,46.0,10.0,88.0,46.0,22.1,3.2,73.0,583.0,0.10300000000000001,0.023, 18,18,10
135770,2013-10-18,MER,1.5,10.0,68.0,78.0,27.0,51.0,38.0,17.0,89.0,42.0,21.0,1.9,298.0,584.0,0.005,0.003, 19,18,10
135795,2013-10-18,MER,1.4,11.0,64.0,74.0,23.0,37.0,32.0,7.0,68.0,51.0,20.0,3.0,343.0,584.0,0.0,0.0, 20,18,10
135821,2013-10-18,MER,0.9,9.0,37.0,47.0,25.0,20.0,15.0,9.0,35.0,58.0,17.9,4.2,308.0,585.0,0.0,0.0, 21,18,10
135847,2013-10-18,MER,1.0,11.0,42.0,53.0,20.0,29.0,12.0,16.0,41.0,60.0,17.1,3.6,238.0,586.0,0.0,0.0, 22,18,10
135873,2013-10-18,MER,1.0,9.0,43.0,51.0,11.0,27.0,9.0,8.0,36.0,65.0,17.0,2.1,205.0,586.0,0.0,0.0, 23,18,10
135899,2013-10-18,MER,0.8,2.0,38.0,40.0,14.0,21.0,6.0,7.0,28.0,62.0,17.0,0.8,130.0,585.0,0.0,0.0, 00,18,10
135925,2013-11-18,MER,0.8,14.0,45.0,59.0,4.0,19.0,14.0,2.0,33.0,59.0,17.7,1.3,341.0,586.0,0.0,0.0, 01,18,11
135952,2013-11-18,MER,0.7,8.0,41.0,49.0,5.0,15.0,20.0,2.0,35.0,62.0,17.2,2.1,300.0,586.0,0.0,0.0, 02,18,11
135979,2013-11-18,MER,0.5,3.0,31.0,35.0,10.0,23.0,18.0,5.0,42.0,64.0,16.6,2.2,306.0,586.0,0.0,0.0, 03,18,11
136006,2013-11-18,MER,0.5,3.0,29.0,32.0,9.0,21.0,15.0,4.0,36.0,66.0,15.9,1.1,23.0,585.0,0.0,0.0, 04,18,11
136033,2013-11-18,MER,0.5,7.0,34.0,41.0,2.0,21.0,12.0,2.0,34.0,67.0,15.0,1.0,94.0,585.0,0.0,0.0, 05,18,11
136042,2013-11-18,TLA,0.7,9.0,33.0,42.0,4.0,23.0,30.0,14.0,53.0,71.0,14.9,1.0,2.0,583.0,0.0,0.0, 05,18,11
136060,2013-11-18,MER,0.7,40.0,39.0,79.0,1.0,23.0,14.0,3.0,37.0,70.0,14.5,0.8,118.0,586.0,0.0,0.0, 06,18,11
136069,2013-11-18,TLA,0.7,8.0,32.0,40.0,3.0,29.0,18.0,13.0,47.0,71.0,14.6,0.3,108.0,583.0,0.0,0.0, 06,18,11
136087,2013-11-18,MER,1.9,138.0,40.0,178.0,1.0,25.0,19.0,4.0,44.0,75.0,13.8,1.2,150.0,586.0,0.011000000000000001,0.008, 07,18,11
136096,2013-11-18,TLA,1.1,69.0,32.0,101.0,1.0,18.0,19.0,5.0,37.0,73.0,13.8,0.8,224.0,583.0,0.013999999999999999,0.001, 07,18,11
136114,2013-11-18,MER,1.4,92.0,37.0,129.0,2.0,27.0,21.0,4.0,48.0,75.0,14.3,0.4,44.0,586.0,0.36200000000000004,0.07, 08,18,11
136123,2013-11-18,TLA,1.5,96.0,27.0,123.0,3.0,21.0,20.0,6.0,42.0,72.0,13.6,1.0,249.0,584.0,0.33799999999999997,0.06, 08,18,11
136141,2013-11-18,MER,1.8,86.0,50.0,136.0,6.0,39.0,28.0,6.0,68.0,67.0,15.9,0.7,83.0,586.0,1.158,0.384, 09,18,11
136150,2013-11-18,TLA,1.2,64.0,32.0,95.0,8.0,44.0,27.0,15.0,71.0,64.0,16.0,0.3,282.0,584.0,1.185,0.369, 09,18,11
136168,2013-11-18,MER,1.3,46.0,53.0,99.0,19.0,45.0,28.0,26.0,73.0,59.0,17.8,1.3,344.0,587.0,2.125,1.047, 10,18,11
136177,2013-11-18,TLA,1.2,44.0,43.0,88.0,16.0,40.0,26.0,37.0,66.0,58.0,17.9,0.5,9.0,584.0,1.959,0.941, 10,18,11
136195,2013-11-18,MER,0.9,21.0,47.0,68.0,38.0,41.0,24.0,26.0,65.0,52.0,19.2,1.5,50.0,587.0,2.9189999999999996,1.8219999999999998, 11,18,11
136204,2013-11-18,TLA,0.9,21.0,32.0,53.0,33.0,34.0,29.0,30.0,62.0,51.0,19.1,0.8,290.0,584.0,2.944,1.81, 11,18,11
136222,2013-11-18,MER,0.9,15.0,43.0,58.0,52.0,35.0,24.0,15.0,59.0,45.0,20.9,1.6,29.0,586.0,3.55,2.483, 12,18,11
136231,2013-11-18,TLA,0.8,20.0,29.0,50.0,44.0,28.0,57.0,19.0,85.0,44.0,20.2,1.7,14.0,584.0,3.76,2.645, 12,18,11
136249,2013-11-18,MER,0.8,7.0,33.0,40.0,81.0,35.0,27.0,10.0,61.0,41.0,21.9,1.9,53.0,585.0,3.742,2.657, 13,18,11
136258,2013-11-18,TLA,0.7,10.0,21.0,30.0,60.0,27.0,30.0,11.0,57.0,39.0,21.4,1.6,351.0,583.0,3.987,2.898, 13,18,11
136276,2013-11-18,MER,0.5,3.0,19.0,23.0,79.0,32.0,23.0,7.0,55.0,35.0,23.1,2.3,46.0,584.0,3.7289999999999996,2.496, 14,18,11
136285,2013-11-18,TLA,0.7,6.0,17.0,23.0,74.0,24.0,25.0,9.0,49.0,36.0,22.3,1.8,336.0,582.0,3.697,2.541, 14,18,11
136303,2013-11-18,MER,0.5,2.0,17.0,18.0,82.0,28.0,22.0,5.0,50.0,33.0,23.8,2.2,63.0,584.0,2.805,1.641, 15,18,11
136312,2013-11-18,TLA,0.7,6.0,17.0,24.0,74.0,19.0,21.0,8.0,40.0,34.0,23.0,1.9,337.0,582.0,2.6519999999999997,1.61, 15,18,11
136330,2013-11-18,MER,0.7,4.0,33.0,37.0,67.0,25.0,29.0,6.0,53.0,35.0,23.3,2.0,347.0,584.0,0.72,0.376, 16,18,11
136339,2013-11-18,TLA,0.6,6.0,20.0,25.0,57.0,15.0,21.0,9.0,37.0,35.0,22.5,2.1,327.0,581.0,0.792,0.401, 16,18,11
136357,2013-11-18,MER,1.0,14.0,42.0,55.0,42.0,27.0,31.0,6.0,57.0,35.0,22.9,3.2,329.0,584.0,0.426,0.136, 17,18,11
136366,2013-11-18,TLA,0.6,7.0,23.0,28.0,51.0,21.0,31.0,5.0,52.0,37.0,22.5,2.5,337.0,581.0,0.81,0.231, 17,18,11
136383,2013-11-18,MER,0.8,7.0,40.0,47.0,24.0,20.0,31.0,3.0,50.0,41.0,21.5,2.6,164.0,584.0,0.147,0.03, 18,18,11
136392,2013-11-18,TLA,0.7,7.0,35.0,42.0,29.0,2.0,34.0,4.0,36.0,39.0,21.8,2.8,339.0,581.0,0.156,0.03, 18,18,11
136410,2013-11-18,MER,0.8,5.0,39.0,44.0,21.0,21.0,17.0,2.0,37.0,47.0,19.7,2.1,168.0,584.0,0.001,0.004, 19,18,11
136436,2013-11-18,MER,0.9,15.0,35.0,49.0,16.0,25.0,20.0,2.0,45.0,77.0,16.7,2.7,21.0,585.0,0.0,0.0, 20,18,11
136463,2013-11-18,MER,1.4,41.0,40.0,81.0,2.0,26.0,14.0,2.0,41.0,86.0,15.8,1.8,263.0,586.0,0.0,0.0, 21,18,11
136490,2013-11-18,MER,1.2,31.0,43.0,74.0,1.0,26.0,11.0,2.0,38.0,80.0,15.8,2.1,259.0,586.0,0.0,0.0, 22,18,11
136499,2013-11-18,TLA,0.7,5.0,28.0,32.0,18.0,6.0,5.0,1.0,12.0,63.0,16.3,2.2,246.0,583.0,0.0,0.0, 22,18,11
136517,2013-11-18,MER,1.2,31.0,41.0,72.0,1.0,25.0,10.0,2.0,34.0,81.0,16.0,1.0,216.0,586.0,0.0,0.0, 23,18,11
136526,2013-11-18,TLA,0.7,8.0,29.0,36.0,11.0,31.0,12.0,2.0,43.0,63.0,16.7,1.5,316.0,583.0,0.0,0.0, 23,18,11
136552,2013-11-18,TLA,0.6,4.0,24.0,29.0,10.0,31.0,22.0,3.0,53.0,67.0,16.1,2.7,348.0,583.0,0.0,0.0, 00,18,11
136570,2013-12-18,MER,0.8,29.0,38.0,67.0,1.0,23.0,39.0,28.0,62.0,45.0,12.2,2.5,309.0,588.0,0.0,0.0, 01,18,12
136597,2013-12-18,MER,0.6,12.0,36.0,48.0,2.0,15.0,22.0,50.0,37.0,47.0,11.6,2.1,310.0,588.0,0.0,0.0, 02,18,12
136624,2013-12-18,MER,0.6,14.0,37.0,51.0,1.0,17.0,20.0,58.0,37.0,50.0,11.1,1.5,343.0,587.0,0.0,0.0, 03,18,12
136633,2013-12-18,TLA,0.7,44.0,34.0,78.0,1.0,21.0,23.0,79.0,43.0,57.0,9.3,1.2,290.0,585.0,0.0,0.0, 03,18,12
136651,2013-12-18,MER,0.7,31.0,35.0,65.0,1.0,25.0,29.0,17.0,54.0,57.0,9.7,1.4,95.0,587.0,0.0,0.0, 04,18,12
136660,2013-12-18,TLA,0.4,10.0,25.0,36.0,3.0,13.0,13.0,29.0,27.0,59.0,8.5,1.2,258.0,584.0,0.0,0.0, 04,18,12
136678,2013-12-18,MER,0.6,26.0,33.0,59.0,1.0,24.0,25.0,14.0,49.0,60.0,8.8,1.1,114.0,587.0,0.0,0.0, 05,18,12
